L1,L2,Score,cluster_number
kiu,sgh,0.818542400673625,3
kiu,kfm,0.818580791252646,3
kfm,kiu,0.818580791252646,3
yai,pt5,0.818678087415817,3
pt5,yai,0.818678087415817,3
ps3,pes,0.818943402727066,3
pes,ps3,0.818943402727066,3
p24,mnj,0.819069882153621,3
mnj,p24,0.819069882153621,3
zum,kiu,0.819080698159647,3
kiu,zum,0.819080698159647,3
p14,luz,0.819207702020203,3
luz,p14,0.819207702020203,3
pb7,oru,0.819403514761644,3
oru,pb7,0.819403514761644,3
wb5,gzi,0.819517963734657,3
gzi,wb5,0.819517963734657,3
siy,p11,0.819697297828984,3
p11,siy,0.819697297828984,3
ps3,mnj,0.819708484939827,3
mnj,ps3,0.819708484939827,3
p20,fay,0.81971586606343,3
fay,p20,0.81971586606343,3
pt1,ckb,0.819845606890752,3
ckb,pt1,0.819845606890752,3
ydg,kfm,0.820291156768086,3
kfm,ydg,0.820291156768086,3
ydg,oru,0.820308394516765,3
oru,ydg,0.820308394516765,3
siy,ps2,0.820509882555145,3
ps2,siy,0.820509882555145,3
tgk,oru,0.820562596830493,3
oru,tgk,0.820562596830493,3
ydg,sgh,0.820612892044214,3
sgh,ydg,0.820612892044214,3
p19,oru,0.82081423763599,3
oru,p19,0.82081423763599,3
wb3,ckb,0.820840336134457,3
ckb,wb3,0.820840336134457,3
tgk,pb4,0.820926328026226,3
pb4,tgk,0.820926328026226,3
tgk,pb6,0.82095439390331,3
pb6,tgk,0.82095439390331,3
siy,p10,0.820985980736957,3
p10,siy,0.820985980736957,3
ydg,ps2,0.821077076191532,3
ps2,ydg,0.821077076191532,3
wb3,tly,0.821236996795258,3
tly,wb3,0.821236996795258,3
tgk,av2,0.821528302699654,3
av2,tgk,0.821528302699654,3
yai,sdh,0.821596796801831,3
sdh,yai,0.821596796801831,3
yai,lrl,0.821643717260558,3
lrl,yai,0.821643717260558,3
p11,kfm,0.821803123061171,3
kfm,p11,0.821803123061171,3
siy,p15,0.82181304892703,3
p15,siy,0.82181304892703,3
pes,av2,0.821846298173676,3
av2,pes,0.821846298173676,3
tgk,pb1,0.822018865581342,3
pb1,tgk,0.822018865581342,3
pt4,fay,0.82215647106532,3
fay,pt4,0.82215647106532,3
pes,p11,0.822298664659121,3
p11,pes,0.822298664659121,3
pes,pb7,0.822426180234475,3
pb7,pes,0.822426180234475,3
prc,kmr,0.822499336694083,3
kmr,prc,0.822499336694083,3
ydg,ps4,0.822605612192712,3
ps4,ydg,0.822605612192712,3
wb5,tgk,0.822699237020511,3
tgk,wb5,0.822699237020511,3
siy,p20,0.822901690025231,3
p20,siy,0.822901690025231,3
pes,pb6,0.823065760159648,3
pb6,pes,0.823065760159648,3
p11,mnj,0.823119356059566,3
mnj,p11,0.823119356059566,3
pes,p14,0.823126429168148,3
p14,pes,0.823126429168148,3
prc,p14,0.823201908873993,3
p14,prc,0.823201908873993,3
srz,diq,0.82322393775602,3
diq,srz,0.82322393775602,3
sgh,ckb,0.823377377502746,3
ckb,sgh,0.823377377502746,3
pt5,bgp,0.823392845331922,3
bgp,pt5,0.823392845331922,3
p11,fay,0.82361788028565,3
fay,p11,0.82361788028565,3
prs,oru,0.823776597497007,3
oru,prs,0.823776597497007,3
yai,pt2,0.823971022382528,3
pt2,yai,0.823971022382528,3
p22,kmr,0.823995185759985,3
kmr,p22,0.823995185759985,3
p24,oru,0.824037310821264,3
oru,p24,0.824037310821264,3
prc,gzi,0.824240191563825,3
gzi,prc,0.824240191563825,3
pes,pb2,0.824267541587522,3
pb2,pes,0.824267541587522,3
wne,bcc,0.824298549085122,3
bcc,wne,0.824298549085122,3
yai,bcc,0.824492557197117,3
bcc,yai,0.824492557197117,3
ydg,wb5,0.824915824915828,3
wb5,ydg,0.824915824915828,3
zum,pt1,0.82495097273245,3
pt1,zum,0.82495097273245,3
prc,lrl,0.825014958859005,3
lrl,prc,0.825014958859005,3
tgk,pb5,0.825293333754617,3
pb5,tgk,0.825293333754617,3
p17,oru,0.825390119610277,3
oru,p17,0.825390119610277,3
prc,jdt,0.825562497470232,3
jdt,prc,0.825562497470232,3
srz,p22,0.82566306373506,3
p22,srz,0.82566306373506,3
ydg,pt4,0.825725769098599,3
pt4,ydg,0.825725769098599,3
zum,pt2,0.825755758923981,3
pt2,zum,0.825755758923981,3
pb6,kfm,0.825818735148832,3
kfm,pb6,0.825818735148832,3
p22,fay,0.826074816371804,3
fay,p22,0.826074816371804,3
pt1,kfm,0.8261200875947,3
kfm,pt1,0.8261200875947,3
tgk,p18,0.826306726656668,3
p18,tgk,0.826306726656668,3
pb5,oru,0.826333711691264,3
oru,pb5,0.826333711691264,3
p20,oru,0.82647509055912,3
oru,p20,0.82647509055912,3
oru,diq,0.826497402438495,3
diq,oru,0.826497402438495,3
mnj,kiu,0.826499708385158,3
kiu,mnj,0.826499708385158,3
sqo,oru,0.826534766938613,3
oru,sqo,0.826534766938613,3
wne,prs,0.8265566318699,3
prs,wne,0.8265566318699,3
zum,av1,0.826579090274202,3
av1,zum,0.826579090274202,3
luz,av2,0.826599269678123,3
av2,luz,0.826599269678123,3
wne,kfm,0.827252232209072,3
kfm,wne,0.827252232209072,3
yai,wb5,0.827484316022066,3
wb5,yai,0.827484316022066,3
yai,wb2,0.827545773772494,3
wb2,yai,0.827545773772494,3
pt3,fay,0.827550724718502,3
fay,pt3,0.827550724718502,3
siy,kiu,0.827622870205472,3
kiu,siy,0.827622870205472,3
siy,p16,0.827750313440758,3
p16,siy,0.827750313440758,3
siy,pb3,0.827794193117634,3
pb3,siy,0.827794193117634,3
pb2,gzi,0.827809459621954,3
gzi,pb2,0.827809459621954,3
srz,pt2,0.827891126561864,3
pt2,srz,0.827891126561864,3
yai,wb1,0.827915664151871,3
wb1,yai,0.827915664151871,3
kfm,av2,0.827918965829904,3
av2,kfm,0.827918965829904,3
kiu,jdt,0.82816292896111,3
jdt,kiu,0.82816292896111,3
ydg,wne,0.828294683047853,3
wne,ydg,0.828294683047853,3
tly,sdh,0.828300808881763,3
sdh,tly,0.828300808881763,3
pb9,mnj,0.828556561909074,3
mnj,pb9,0.828556561909074,3
pt4,diq,0.828659220003121,3
diq,pt4,0.828659220003121,3
oru,lsa,0.828807400066074,3
lsa,oru,0.828807400066074,3
os1,kiu,0.828847097501084,3
kiu,os1,0.828847097501084,3
zum,ydg,0.828866453447796,3
ydg,zum,0.828866453447796,3
pt1,diq,0.828872152609533,3
diq,pt1,0.828872152609533,3
tgk,p21,0.828874596461373,3
p21,tgk,0.828874596461373,3
ydg,prc,0.828893912470266,3
prc,ydg,0.828893912470266,3
bql,bgn,0.828900558762213,3
bgn,bql,0.828900558762213,3
sqo,ps2,0.828934306569346,3
ps2,sqo,0.828934306569346,3
diq,av2,0.82895022163501,3
av2,diq,0.82895022163501,3
prc,pb2,0.829017403772992,3
pb2,prc,0.829017403772992,3
pt5,bcc,0.829095704112428,3
bcc,pt5,0.829095704112428,3
pes,p13,0.829182090440671,3
p13,pes,0.829182090440671,3
wne,bgp,0.829259142143312,3
bgp,wne,0.829259142143312,3
yai,os1,0.829265959669443,3
os1,yai,0.829265959669443,3
prs,p19,0.829292681374819,3
p19,prs,0.829292681374819,3
tgk,p23,0.829553579222243,3
p23,tgk,0.829553579222243,3
tgk,p25,0.829574473162931,3
p25,tgk,0.829574473162931,3
yah,bgn,0.829577944198019,3
bgn,yah,0.829577944198019,3
prc,oru,0.82977069568597,3
oru,prc,0.82977069568597,3
pt1,kmr,0.829798464796524,3
kmr,pt1,0.829798464796524,3
pes,pb8,0.829825862187509,3
pb8,pes,0.829825862187509,3
pt4,bcc,0.829961062409285,3
bcc,pt4,0.829961062409285,3
siy,p19,0.830050483148479,3
p19,siy,0.830050483148479,3
yai,jdt,0.830169475987689,3
jdt,yai,0.830169475987689,3
ps3,luz,0.830200987548558,3
luz,ps3,0.830200987548558,3
pt5,ckb,0.830323555898107,3
ckb,pt5,0.830323555898107,3
jdt,bgn,0.830555601100981,3
bgn,jdt,0.830555601100981,3
pb6,kmr,0.830585509312895,3
kmr,pb6,0.830585509312895,3
pt1,lrl,0.830622932745316,3
lrl,pt1,0.830622932745316,3
pb8,mnj,0.83063436172352,3
mnj,pb8,0.83063436172352,3
p22,kfm,0.831068033273916,3
kfm,p22,0.831068033273916,3
p13,fay,0.831094914857304,3
fay,p13,0.831094914857304,3
prc,p16,0.831503146513495,3
p16,prc,0.831503146513495,3
tgk,p14,0.831511231281973,3
p14,tgk,0.831511231281973,3
pes,p20,0.831751837732033,3
p20,pes,0.831751837732033,3
pb3,kmr,0.831780159664131,3
kmr,pb3,0.831780159664131,3
siy,pb9,0.831809796816527,3
pb9,siy,0.831809796816527,3
mnj,glk,0.83188465393998,3
glk,mnj,0.83188465393998,3
wb3,vaf,0.831918165369183,3
vaf,wb3,0.831918165369183,3
pb9,kfm,0.832080273285408,3
kfm,pb9,0.832080273285408,3
luz,kiu,0.832139681513217,3
kiu,luz,0.832139681513217,3
siy,p13,0.832514219012204,3
p13,siy,0.832514219012204,3
mnj,bgp,0.832683845493666,3
bgp,mnj,0.832683845493666,3
siy,pb5,0.83277036961374,3
pb5,siy,0.83277036961374,3
yai,pt4,0.832774110420928,3
pt4,yai,0.832774110420928,3
zum,tly,0.832821766164685,3
tly,zum,0.832821766164685,3
tgk,pb9,0.832873514629717,3
pb9,tgk,0.832873514629717,3
siy,mnj,0.832966711616158,3
mnj,siy,0.832966711616158,3
p11,luz,0.833212047785196,3
luz,p11,0.833212047785196,3
siy,ps3,0.833254994403718,3
ps3,siy,0.833254994403718,3
wb3,pes,0.833426448737,3
pes,wb3,0.833426448737,3
wb1,tgk,0.833432304038007,3
tgk,wb1,0.833432304038007,3
yah,luz,0.833463289610454,3
luz,yah,0.833463289610454,3
ydg,bgp,0.833467821917684,3
bgp,ydg,0.833467821917684,3
p21,mnj,0.833472921543386,3
mnj,p21,0.833472921543386,3
pt5,prc,0.833524824299674,3
prc,pt5,0.833524824299674,3
vaf,av2,0.833529895327823,3
av2,vaf,0.833529895327823,3
prs,p11,0.83357746357367,3
p11,prs,0.83357746357367,3
p13,mnj,0.834202039977455,3
mnj,p13,0.834202039977455,3
srz,pt5,0.834206431635774,3
pt5,srz,0.834206431635774,3
vaf,prc,0.834448503925724,3
prc,vaf,0.834448503925724,3
ps1,luz,0.834452345746099,3
luz,ps1,0.834452345746099,3
prc,p25,0.834835572057285,3
p25,prc,0.834835572057285,3
siy,pt3,0.834850833597761,3
pt3,siy,0.834850833597761,3
tgk,ps4,0.834895777923163,3
ps4,tgk,0.834895777923163,3
pt2,prc,0.834926951361842,3
prc,pt2,0.834926951361842,3
siy,p25,0.835002400145663,3
p25,siy,0.835002400145663,3
p18,fay,0.835011771613632,3
fay,p18,0.835011771613632,3
yah,tgk,0.835156891618909,3
tgk,yah,0.835156891618909,3
prc,p15,0.83516151596083,3
p15,prc,0.83516151596083,3
wb3,mnj,0.835231971376979,3
mnj,wb3,0.835231971376979,3
srz,ps3,0.835419245625974,3
ps3,srz,0.835419245625974,3
prs,p13,0.835485302812205,3
p13,prs,0.835485302812205,3
ps3,fay,0.835573774966233,3
fay,ps3,0.835573774966233,3
pb2,luz,0.835622789097906,3
luz,pb2,0.835622789097906,3
sgh,pt1,0.83578083856593,3
pt1,sgh,0.83578083856593,3
hac,av2,0.835860379315436,3
av2,hac,0.835860379315436,3
pb5,kfm,0.835873186619457,3
kfm,pb5,0.835873186619457,3
pb5,mnj,0.835890762799039,3
mnj,pb5,0.835890762799039,3
prc,p11,0.835910610506124,3
p11,prc,0.835910610506124,3
wb2,tgk,0.83596252153866,3
tgk,wb2,0.83596252153866,3
ydg,pb9,0.836101601255092,3
pb9,ydg,0.836101601255092,3
srz,pb6,0.836278839384893,3
pb6,srz,0.836278839384893,3
tly,bcc,0.836284870794313,3
bcc,tly,0.836284870794313,3
prs,pb8,0.83630092700123,3
pb8,prs,0.83630092700123,3
p22,mnj,0.836383030572508,3
mnj,p22,0.836383030572508,3
pes,pb9,0.836426313849728,3
pb9,pes,0.836426313849728,3
prs,p22,0.83666451751558,3
p22,prs,0.83666451751558,3
sqo,p23,0.83667253065331,3
p23,sqo,0.83667253065331,3
p14,diq,0.836773221480694,3
diq,p14,0.836773221480694,3
sqo,p14,0.836832189930858,3
p14,sqo,0.836832189930858,3
pt4,prc,0.836892756031945,3
prc,pt4,0.836892756031945,3
siy,p24,0.83692207419455,3
p24,siy,0.83692207419455,3
sdh,av2,0.837056355454451,3
av2,sdh,0.837056355454451,3
pt2,kmr,0.837069495792455,3
kmr,pt2,0.837069495792455,3
p13,kfm,0.837099685267227,3
kfm,p13,0.837099685267227,3
yah,siy,0.837248456594432,3
siy,yah,0.837248456594432,3
mnj,bcc,0.837258235094088,3
bcc,mnj,0.837258235094088,3
yai,diq,0.837359791615086,3
diq,yai,0.837359791615086,3
pb7,fay,0.837393433382654,3
fay,pb7,0.837393433382654,3
pes,pb5,0.837446960760746,3
pb5,pes,0.837446960760746,3
pt5,diq,0.837548667954262,3
diq,pt5,0.837548667954262,3
pb6,fay,0.837551472382828,3
fay,pb6,0.837551472382828,3
p19,gzi,0.83756033507158,3
gzi,p19,0.83756033507158,3
pb2,mnj,0.837561350729022,3
mnj,pb2,0.837561350729022,3
pes,p15,0.837576674229056,3
p15,pes,0.837576674229056,3
pes,mnj,0.837690170900862,3
mnj,pes,0.837690170900862,3
yah,ntz,0.837811412015101,3
ntz,yah,0.837811412015101,3
ydg,p23,0.837894237609677,3
p23,ydg,0.837894237609677,3
p22,luz,0.838081955106671,3
luz,p22,0.838081955106671,3
zum,pt4,0.838155797608154,3
pt4,zum,0.838155797608154,3
pb4,fay,0.838178672476541,3
fay,pb4,0.838178672476541,3
p19,diq,0.838286395649707,3
diq,p19,0.838286395649707,3
pb6,mnj,0.838325132772668,3
mnj,pb6,0.838325132772668,3
pt2,lrl,0.83833638443003,3
lrl,pt2,0.83833638443003,3
pt1,bcc,0.838346850280977,3
bcc,pt1,0.838346850280977,3
siy,p14,0.838363245318602,3
p14,siy,0.838363245318602,3
pt2,kiu,0.838435227501367,3
kiu,pt2,0.838435227501367,3
p16,mnj,0.838451129384828,3
mnj,p16,0.838451129384828,3
srz,pb5,0.838482775542882,3
pb5,srz,0.838482775542882,3
pb1,fay,0.838683847192825,3
fay,pb1,0.838683847192825,3
wb5,mnj,0.838750066974801,3
mnj,wb5,0.838750066974801,3
pb7,kfm,0.838921067685987,3
kfm,pb7,0.838921067685987,3
tgk,p10,0.838940129810334,3
p10,tgk,0.838940129810334,3
pb3,av1,0.83908381456696,3
av1,pb3,0.83908381456696,3
prs,av1,0.839469000962098,3
av1,prs,0.839469000962098,3
p25,mnj,0.83951767548184,3
mnj,p25,0.83951767548184,3
p11,kmr,0.839517772459194,3
kmr,p11,0.839517772459194,3
pb4,mnj,0.839538714991764,3
mnj,pb4,0.839538714991764,3
kfm,av1,0.839601577329194,3
av1,kfm,0.839601577329194,3
p18,mnj,0.839770354906059,3
mnj,p18,0.839770354906059,3
pb9,av1,0.839872963757127,3
av1,pb9,0.839872963757127,3
p19,kfm,0.839894174824469,3
kfm,p19,0.839894174824469,3
prc,av1,0.839981870137548,3
av1,prc,0.839981870137548,3
pb7,luz,0.839999056217952,3
luz,pb7,0.839999056217952,3
tly,mnj,0.840009952724559,3
mnj,tly,0.840009952724559,3
p15,luz,0.840180630549764,3
luz,p15,0.840180630549764,3
pb5,kmr,0.840182648401826,3
kmr,pb5,0.840182648401826,3
ydg,pt2,0.840444324680382,3
pt2,ydg,0.840444324680382,3
ps2,pes,0.840466803529568,3
pes,ps2,0.840466803529568,3
pt4,kiu,0.840589584827269,3
kiu,pt4,0.840589584827269,3
srz,pb8,0.840605795535764,3
pb8,srz,0.840605795535764,3
pb2,kmr,0.840679715199369,3
kmr,pb2,0.840679715199369,3
yai,os2,0.840791833095618,3
os2,yai,0.840791833095618,3
prs,p14,0.840851792108708,3
p14,prs,0.840851792108708,3
pt3,lrl,0.840853637063384,3
lrl,pt3,0.840853637063384,3
srz,p16,0.840936379943194,3
p16,srz,0.840936379943194,3
wb3,prc,0.840955406421466,3
prc,wb3,0.840955406421466,3
mnj,ckb,0.840967305068792,3
ckb,mnj,0.840967305068792,3
wb5,glk,0.840986176183002,3
glk,wb5,0.840986176183002,3
siy,p18,0.841116452058361,3
p18,siy,0.841116452058361,3
ps2,prs,0.841310777648223,3
prs,ps2,0.841310777648223,3
pt3,diq,0.841328745358263,3
diq,pt3,0.841328745358263,3
sgh,pt4,0.84139724451779,3
pt4,sgh,0.84139724451779,3
p16,bcc,0.8414388046315,3
bcc,p16,0.8414388046315,3
pb3,kfm,0.84146133736216,3
kfm,pb3,0.84146133736216,3
p15,gzi,0.841554553603813,3
gzi,p15,0.841554553603813,3
p20,luz,0.841649765477595,3
luz,p20,0.841649765477595,3
tly,pt5,0.841707057571818,3
pt5,tly,0.841707057571818,3
srz,p14,0.841756097788568,3
p14,srz,0.841756097788568,3
sgh,sdh,0.841804064215146,3
sdh,sgh,0.841804064215146,3
kiu,av1,0.84184077774434,3
av1,kiu,0.84184077774434,3
mnj,kfm,0.841986941016499,3
kfm,mnj,0.841986941016499,3
yah,vaf,0.842015324826474,3
vaf,yah,0.842015324826474,3
pb4,kmr,0.842089205011345,3
kmr,pb4,0.842089205011345,3
zum,hac,0.842091073331389,3
hac,zum,0.842091073331389,3
sgh,pt5,0.84225060407318,3
pt5,sgh,0.84225060407318,3
srz,pt4,0.84226391145891,3
pt4,srz,0.84226391145891,3
oru,luz,0.842292601393454,3
luz,oru,0.842292601393454,3
glk,av2,0.842306178200345,3
av2,glk,0.842306178200345,3
prc,pb7,0.842367855196552,3
pb7,prc,0.842367855196552,3
zum,pt5,0.842388547897574,3
pt5,zum,0.842388547897574,3
sgh,diq,0.842429668942018,3
diq,sgh,0.842429668942018,3
siy,p21,0.842449754132507,3
p21,siy,0.842449754132507,3
ydg,bcc,0.8424857860181,3
bcc,ydg,0.8424857860181,3
pb1,kmr,0.842619447412607,3
kmr,pb1,0.842619447412607,3
prs,pb7,0.843054830070723,3
pb7,prs,0.843054830070723,3
pes,pb4,0.843084710436207,3
pb4,pes,0.843084710436207,3
prs,pb2,0.843086397492268,3
pb2,prs,0.843086397492268,3
pb9,kmr,0.843102453418644,3
kmr,pb9,0.843102453418644,3
p13,kmr,0.843118162552265,3
kmr,p13,0.843118162552265,3
siy,ps1,0.84326668434484,3
ps1,siy,0.84326668434484,3
sgh,pt2,0.843317080479719,3
pt2,sgh,0.843317080479719,3
siy,p17,0.843318287553366,3
p17,siy,0.843318287553366,3
wb3,luz,0.843324781234252,3
luz,wb3,0.843324781234252,3
prs,pb6,0.843328443639083,3
pb6,prs,0.843328443639083,3
ydg,p20,0.843360980459073,3
p20,ydg,0.843360980459073,3
pes,av1,0.843598007210475,3
av1,pes,0.843598007210475,3
pt3,bcc,0.843606950198398,3
bcc,pt3,0.843606950198398,3
yai,pb2,0.843665994818847,3
pb2,yai,0.843665994818847,3
srz,p21,0.843738867647965,3
p21,srz,0.843738867647965,3
pb2,diq,0.843988182899144,3
diq,pb2,0.843988182899144,3
p13,av2,0.844047851903258,3
av2,p13,0.844047851903258,3
pt5,lrl,0.844145275654629,3
lrl,pt5,0.844145275654629,3
sdh,av1,0.844216747116727,3
av1,sdh,0.844216747116727,3
prc,hac,0.844240369077098,3
hac,prc,0.844240369077098,3
vaf,av1,0.844300607383844,3
av1,vaf,0.844300607383844,3
yai,pt3,0.844524236983842,3
pt3,yai,0.844524236983842,3
pt2,ckb,0.844542978212602,3
ckb,pt2,0.844542978212602,3
p13,luz,0.844623083894866,3
luz,p13,0.844623083894866,3
wb1,vaf,0.844641409783775,3
vaf,wb1,0.844641409783775,3
srz,av2,0.844710284493755,3
av2,srz,0.844710284493755,3
p19,luz,0.844841433076725,3
luz,p19,0.844841433076725,3
p16,kmr,0.844962331001138,3
kmr,p16,0.844962331001138,3
prs,p16,0.84498120176297,3
p16,prs,0.84498120176297,3
pt1,glk,0.845165132565908,3
glk,pt1,0.845165132565908,3
pt4,lrl,0.845199026848977,3
lrl,pt4,0.845199026848977,3
diq,av1,0.845208633562497,3
av1,diq,0.845208633562497,3
sqo,av1,0.845298744246328,3
av1,sqo,0.845298744246328,3
pt2,glk,0.845408940289683,3
glk,pt2,0.845408940289683,3
siy,p12,0.845437102575119,3
p12,siy,0.845437102575119,3
pt2,diq,0.845495328792206,3
diq,pt2,0.845495328792206,3
srz,p11,0.84554250434853,3
p11,srz,0.84554250434853,3
ps2,prc,0.845763648625949,3
prc,ps2,0.845763648625949,3
ydg,p14,0.845882230761244,3
p14,ydg,0.845882230761244,3
wne,prc,0.845939631578201,3
prc,wne,0.845939631578201,3
ps2,kfm,0.845977337809818,3
kfm,ps2,0.845977337809818,3
siy,pb4,0.845977562870808,3
pb4,siy,0.845977562870808,3
pt5,gzi,0.845983239704106,3
gzi,pt5,0.845983239704106,3
zum,pb2,0.846162103422899,3
pb2,zum,0.846162103422899,3
yai,av2,0.846250510600665,3
av2,yai,0.846250510600665,3
pb1,mnj,0.846273225992731,3
mnj,pb1,0.846273225992731,3
ps4,luz,0.8467248664742,3
luz,ps4,0.8467248664742,3
ydg,siy,0.846777347883879,3
siy,ydg,0.846777347883879,3
kmr,av2,0.846825720948001,3
av2,kmr,0.846825720948001,3
pb6,luz,0.846989386201603,3
luz,pb6,0.846989386201603,3
prs,pb1,0.84700580321886,3
pb1,prs,0.84700580321886,3
siy,pb1,0.847032080671021,3
pb1,siy,0.847032080671021,3
p14,kmr,0.847037277271166,3
kmr,p14,0.847037277271166,3
pes,oru,0.847125170859224,3
oru,pes,0.847125170859224,3
ntz,av1,0.847129536445201,3
av1,ntz,0.847129536445201,3
prc,p20,0.847221635103146,3
p20,prc,0.847221635103146,3
prs,p23,0.847366993078098,3
p23,prs,0.847366993078098,3
p23,kmr,0.847378818652465,3
kmr,p23,0.847378818652465,3
wb5,pes,0.847380691526909,3
pes,wb5,0.847380691526909,3
pb2,av1,0.847662446422549,3
av1,pb2,0.847662446422549,3
p20,kmr,0.847825259713079,3
kmr,p20,0.847825259713079,3
wb5,ckb,0.847862432710743,3
ckb,wb5,0.847862432710743,3
p15,mnj,0.847943705687894,3
mnj,p15,0.847943705687894,3
ydg,yah,0.84799580210106,3
yah,ydg,0.84799580210106,3
p18,kmr,0.847997254685147,3
kmr,p18,0.847997254685147,3
siy,ps4,0.848054529318328,3
ps4,siy,0.848054529318328,3
prs,p25,0.848072016032766,3
p25,prs,0.848072016032766,3
pt1,bql,0.848166426319167,3
bql,pt1,0.848166426319167,3
tly,av2,0.848175567817593,3
av2,tly,0.848175567817593,3
wb5,vaf,0.848212203158358,3
vaf,wb5,0.848212203158358,3
pt4,kmr,0.848287940706145,3
kmr,pt4,0.848287940706145,3
pt4,ckb,0.848330673597803,3
ckb,pt4,0.848330673597803,3
pt1,gzi,0.848402419421021,3
gzi,pt1,0.848402419421021,3
pes,kiu,0.848418017653457,3
kiu,pes,0.848418017653457,3
vaf,pt2,0.84849787882266,3
pt2,vaf,0.84849787882266,3
pes,pb1,0.848570036776325,3
pb1,pes,0.848570036776325,3
wb2,vaf,0.848575514685777,3
vaf,wb2,0.848575514685777,3
pt3,bgn,0.848578534210349,3
bgn,pt3,0.848578534210349,3
prc,p23,0.848612203915305,3
p23,prc,0.848612203915305,3
pt3,kmr,0.848646249445184,3
kmr,pt3,0.848646249445184,3
mnj,kmr,0.848680230783708,3
kmr,mnj,0.848680230783708,3
yah,oru,0.84868363832452,3
oru,yah,0.84868363832452,3
yai,wne,0.848765435435122,3
wne,yai,0.848765435435122,3
p10,fay,0.848807977437372,3
fay,p10,0.848807977437372,3
prc,bgn,0.848935468158324,3
bgn,prc,0.848935468158324,3
p16,ckb,0.848981379862347,3
ckb,p16,0.848981379862347,3
vaf,pt5,0.849052480257983,3
pt5,vaf,0.849052480257983,3
p16,av1,0.849108655196488,3
av1,p16,0.849108655196488,3
mnj,bgn,0.849126020432333,3
bgn,mnj,0.849126020432333,3
p21,luz,0.849320353243436,3
luz,p21,0.849320353243436,3
pes,p16,0.849324824424521,3
p16,pes,0.849324824424521,3
pt1,ntz,0.849343240366258,3
ntz,pt1,0.849343240366258,3
p22,ckb,0.849343362705065,3
ckb,p22,0.849343362705065,3
p19,bgp,0.849376311625586,3
bgp,p19,0.849376311625586,3
ydg,kmr,0.849401499624129,3
kmr,ydg,0.849401499624129,3
pb6,ckb,0.849626530095696,3
ckb,pb6,0.849626530095696,3
tgk,p17,0.849743101683326,3
p17,tgk,0.849743101683326,3
pb2,bcc,0.849774181207629,3
bcc,pb2,0.849774181207629,3
prs,p20,0.849897829826507,3
p20,prs,0.849897829826507,3
p21,bgn,0.849987609510067,3
bgn,p21,0.849987609510067,3
ydg,p24,0.849992254954179,3
p24,ydg,0.849992254954179,3
lrl,hac,0.850069720322173,3
hac,lrl,0.850069720322173,3
pt5,kmr,0.850078263193393,3
kmr,pt5,0.850078263193393,3
ydg,diq,0.850207094692853,3
diq,ydg,0.850207094692853,3
tgk,p24,0.850372907308538,3
p24,tgk,0.850372907308538,3
ydg,pb3,0.850382294964462,3
pb3,ydg,0.850382294964462,3
p14,mnj,0.85041976105909,3
mnj,p14,0.85041976105909,3
tgk,ps1,0.85042880630397,3
ps1,tgk,0.85042880630397,3
wb5,tly,0.850495608854195,3
tly,wb5,0.850495608854195,3
ps1,prc,0.850502244069247,3
prc,ps1,0.850502244069247,3
oru,bgp,0.850633868410958,3
bgp,oru,0.850633868410958,3
wb3,pt3,0.850682995760718,3
pt3,wb3,0.850682995760718,3
prc,p13,0.850727008616922,3
p13,prc,0.850727008616922,3
wne,kiu,0.850791348953933,3
kiu,wne,0.850791348953933,3
wne,sdh,0.850916295480492,3
sdh,wne,0.850916295480492,3
wne,lrl,0.850933682247166,3
lrl,wne,0.850933682247166,3
vaf,pt1,0.850986243667141,3
pt1,vaf,0.850986243667141,3
p15,kmr,0.85101527186971,3
kmr,p15,0.85101527186971,3
pb8,gzi,0.851020590341286,3
gzi,pb8,0.851020590341286,3
pb7,mnj,0.851026600810651,3
mnj,pb7,0.851026600810651,3
oru,kmr,0.851047268151242,3
kmr,oru,0.851047268151242,3
srz,p13,0.851181372282791,3
p13,srz,0.851181372282791,3
pb5,fay,0.851192397791519,3
fay,pb5,0.851192397791519,3
tly,oru,0.851209794453679,3
oru,tly,0.851209794453679,3
pb9,fay,0.851264733794465,3
fay,pb9,0.851264733794465,3
wb5,prc,0.851291071699083,3
prc,wb5,0.851291071699083,3
sgh,os1,0.851306128729401,3
os1,sgh,0.851306128729401,3
wb1,ckb,0.851392065377171,3
ckb,wb1,0.851392065377171,3
prc,pb8,0.851475606673408,3
pb8,prc,0.851475606673408,3
pb3,bgp,0.851543200084479,3
bgp,pb3,0.851543200084479,3
pb2,av2,0.851599439700137,3
av2,pb2,0.851599439700137,3
tly,p25,0.8517682869845,3
p25,tly,0.8517682869845,3
zum,yai,0.851946528926166,3
yai,zum,0.851946528926166,3
prs,pb4,0.852017575684283,3
pb4,prs,0.852017575684283,3
tgk,pb3,0.85207126817161,3
pb3,tgk,0.85207126817161,3
wb2,pes,0.852093005610119,3
pes,wb2,0.852093005610119,3
wne,ckb,0.852247294942341,3
ckb,wne,0.852247294942341,3
prc,p19,0.852348015459173,3
p19,prc,0.852348015459173,3
bgp,av1,0.852368460347298,3
av1,bgp,0.852368460347298,3
ps5,luz,0.8524515704131,3
luz,ps5,0.8524515704131,3
srz,pb7,0.852462074986157,3
pb7,srz,0.852462074986157,3
p16,kfm,0.852536620221509,3
kfm,p16,0.852536620221509,3
prs,pb5,0.852610707204229,3
pb5,prs,0.852610707204229,3
