L1,L2,Score,cluster_number,distance_Scores
pt1,p23,10.3546023517999,1,0.594539125176739
pb3,ps2,10.3565347410654,1,0.5946884670367
ps2,pb3,10.3565347410654,1,0.5946884670367
p20,p23,10.3571933188975,1,0.594739364255045
p23,p20,10.3571933188975,1,0.594739364255045
p24,p25,10.3616700142474,1,0.59508533906559
p25,p24,10.3616700142474,1,0.59508533906559
p22,pb8,10.3623484169295,1,0.595137768418286
pb8,p22,10.3623484169295,1,0.595137768418286
p10,pb3,10.3635825872781,1,0.595233149457013
pb3,p10,10.3635825872781,1,0.595233149457013
pb6,pt5,10.3636134654808,1,0.595235535833456
pt5,pb6,10.3636134654808,1,0.595235535833456
ps4,pt4,10.368523326667,1,0.595614987228051
pt4,ps4,10.368523326667,1,0.595614987228051
p22,pt3,10.3697921105835,1,0.595713043325423
pt3,p22,10.3697921105835,1,0.595713043325423
pb7,pb9,10.3819017445635,1,0.596648918562519
pb9,pb7,10.3819017445635,1,0.596648918562519
ps4,pt5,10.3868773043476,1,0.597033447376547
pt5,ps4,10.3868773043476,1,0.597033447376547
p18,pt5,10.3869075633437,1,0.59703578589852
pt5,p18,10.3869075633437,1,0.59703578589852
p10,p18,10.3963346187573,1,0.597764341999794
p18,p10,10.3963346187573,1,0.597764341999794
p16,pb1,10.3996106094191,1,0.598017522115923
pb1,p16,10.3996106094191,1,0.598017522115923
pb9,ps2,10.4007597410207,1,0.598106331060262
ps2,pb9,10.4007597410207,1,0.598106331060262
p21,pt4,10.4015895930166,1,0.598170464950246
pt4,p21,10.4015895930166,1,0.598170464950246
pb2,ps3,10.4017840587702,1,0.598185493949765
ps3,pb2,10.4017840587702,1,0.598185493949765
p16,pt4,10.4057923848594,1,0.598495271531423
pt4,p16,10.4057923848594,1,0.598495271531423
p20,pt1,10.4096214913563,1,0.598791198390697
pt1,p20,10.4096214913563,1,0.598791198390697
pb8,ps2,10.4117612139801,1,0.598956563704064
ps2,pb8,10.4117612139801,1,0.598956563704064
p23,pb8,10.4133995701852,1,0.59908318165176
pb8,p23,10.4133995701852,1,0.59908318165176
ps5,pt5,10.4189343751336,1,0.599510930905117
pt5,ps5,10.4189343751336,1,0.599510930905117
p15,p16,10.4200189094701,1,0.599594747544909
p16,p15,10.4200189094701,1,0.599594747544909
ps2,wne,10.4221929403561,1,0.599762764321819
wne,ps2,10.4221929403561,1,0.599762764321819
p15,ps3,10.4262855112353,1,0.600079052638067
ps3,p15,10.4262855112353,1,0.600079052638067
p21,pt1,10.4283452405017,1,0.600238235782556
pt1,p21,10.4283452405017,1,0.600238235782556
pt4,wne,10.4365767683148,1,0.600874397293009
wne,pt4,10.4365767683148,1,0.600874397293009
p23,pt2,10.4459677733466,1,0.60160016729359
pt2,p23,10.4459677733466,1,0.60160016729359
p21,pb4,10.4490363916367,1,0.601837320941219
pb4,p21,10.4490363916367,1,0.601837320941219
p10,p12,10.4609781420878,1,0.602760221546905
p12,p10,10.4609781420878,1,0.602760221546905
pb9,ps1,10.4731363771807,1,0.603699852849472
ps1,pb9,10.4731363771807,1,0.603699852849472
p17,pb3,10.4797427929469,1,0.6042104199675
pb3,p17,10.4797427929469,1,0.6042104199675
p10,p23,10.4814613112343,1,0.604343233123731
p23,p10,10.4814613112343,1,0.604343233123731
pb5,pt4,10.4828289708994,1,0.60444893068779
pt4,pb5,10.4828289708994,1,0.60444893068779
p10,pb5,10.4885325287577,1,0.604889721761389
pb5,p10,10.4885325287577,1,0.604889721761389
pb3,ps3,10.4933304505727,1,0.605260522086452
ps3,pb3,10.4933304505727,1,0.605260522086452
p16,pb3,10.4942522267057,1,0.605331760198062
pb3,p16,10.4942522267057,1,0.605331760198062
p16,pb5,10.4970388648577,1,0.605547121425785
pb5,p16,10.4970388648577,1,0.605547121425785
p19,p25,10.4979408330076,1,0.605616828706578
p25,p19,10.4979408330076,1,0.605616828706578
p10,pt2,10.504404032841,1,0.60611632759205
pt2,p10,10.504404032841,1,0.60611632759205
p18,pt1,10.510345185798,1,0.606575480853118
pt1,p18,10.510345185798,1,0.606575480853118
p11,pt2,10.5126189766051,1,0.606751207428687
pt2,p11,10.5126189766051,1,0.606751207428687
p19,pb7,10.5154297815183,1,0.606968436348976
pb7,p19,10.5154297815183,1,0.606968436348976
pb3,pt2,10.5360332611292,1,0.60856074594295
pt2,pb3,10.5360332611292,1,0.60856074594295
p12,p16,10.538024656317,1,0.60871464798876
p16,p12,10.538024656317,1,0.60871464798876
p16,pt1,10.5448895576467,1,0.60924519178308
pt1,p16,10.5448895576467,1,0.60924519178308
p11,ps2,10.5487840310775,1,0.609546170429622
ps2,p11,10.5487840310775,1,0.609546170429622
ps5,pt4,10.5526216602588,1,0.609842755952014
pt4,ps5,10.5526216602588,1,0.609842755952014
p21,pb8,10.5557483051378,1,0.610084394099152
pb8,p21,10.5557483051378,1,0.610084394099152
p23,ps4,10.5585453402841,1,0.610300558843275
ps4,p23,10.5585453402841,1,0.610300558843275
p15,ps2,10.5657248616269,1,0.610855417582196
ps2,p15,10.5657248616269,1,0.610855417582196
lsa,sqo,10.5691784388732,1,0.611122322216106
sqo,lsa,10.5691784388732,1,0.611122322216106
pb1,pt4,10.5736351998267,1,0.611466756426167
pt4,pb1,10.5736351998267,1,0.611466756426167
pb6,pt1,10.5840863147479,1,0.612274455459099
pt1,pb6,10.5840863147479,1,0.612274455459099
p25,ps5,10.5932383924269,1,0.612981760310914
ps5,p25,10.5932383924269,1,0.612981760310914
pb2,pt2,10.5950703304584,1,0.613123338945116
pt2,pb2,10.5950703304584,1,0.613123338945116
p16,pb4,10.5996359122215,1,0.613476183211267
pb4,p16,10.5996359122215,1,0.613476183211267
p11,p16,10.6066778271098,1,0.614020407237904
p16,p11,10.6066778271098,1,0.614020407237904
p20,pt4,10.6072832800491,1,0.614067198777108
pt4,p20,10.6072832800491,1,0.614067198777108
p22,pt5,10.6157678952318,1,0.614722919772383
pt5,p22,10.6157678952318,1,0.614722919772383
p14,p17,10.6193823331027,1,0.615002256282882
p17,p14,10.6193823331027,1,0.615002256282882
p18,p21,10.6340132079114,1,0.616132981906227
p21,p18,10.6340132079114,1,0.616132981906227
p16,p20,10.6602182660756,1,0.618158201253323
p20,p16,10.6602182660756,1,0.618158201253323
pb7,pb8,10.6614300381827,1,0.618251851276926
pb8,pb7,10.6614300381827,1,0.618251851276926
p20,pb3,10.6615757898591,1,0.618263115480694
pb3,p20,10.6615757898591,1,0.618263115480694
p14,p15,10.6650993095196,1,0.618535425511131
p15,p14,10.6650993095196,1,0.618535425511131
p13,pb3,10.6694708142658,1,0.618873270820707
pb3,p13,10.6694708142658,1,0.618873270820707
p16,p17,10.6745809008915,1,0.619268196343667
p17,p16,10.6745809008915,1,0.619268196343667
ps5,pt3,10.6803315341483,1,0.619712625570145
pt3,ps5,10.6803315341483,1,0.619712625570145
pb8,ps3,10.6803726698003,1,0.619715804678459
ps3,pb8,10.6803726698003,1,0.619715804678459
p11,pb3,10.6859793126904,1,0.620149105821397
pb3,p11,10.6859793126904,1,0.620149105821397
pb1,pt2,10.686528656952,1,0.620191561084035
pt2,pb1,10.686528656952,1,0.620191561084035
pb6,pt4,10.6894294413178,1,0.620415743933871
pt4,pb6,10.6894294413178,1,0.620415743933871
p14,pb6,10.695610189785,1,0.620893413981267
pb6,p14,10.695610189785,1,0.620893413981267
p13,ps3,10.6986716632332,1,0.621130015450306
ps3,p13,10.6986716632332,1,0.621130015450306
p25,ps3,10.7007465020022,1,0.621290366310463
ps3,p25,10.7007465020022,1,0.621290366310463
p15,pb6,10.7159060210866,1,0.622461947428506
pb6,p15,10.7159060210866,1,0.622461947428506
p10,p25,10.7243707860167,1,0.623116134326228
p25,p10,10.7243707860167,1,0.623116134326228
ps1,ps5,10.7280609210299,1,0.623401320978946
ps5,ps1,10.7280609210299,1,0.623401320978946
p10,p22,10.7325400126449,1,0.623747480981311
p22,p10,10.7325400126449,1,0.623747480981311
p24,ps2,10.7403330628037,1,0.624349755391679
ps2,p24,10.7403330628037,1,0.624349755391679
ps5,pt2,10.7405320360273,1,0.624365132744382
pt2,ps5,10.7405320360273,1,0.624365132744382
p18,pt4,10.7439897893568,1,0.624632360120735
pt4,p18,10.7439897893568,1,0.624632360120735
pb4,pt4,10.7509230402176,1,0.625168186207957
pt4,pb4,10.7509230402176,1,0.625168186207957
pb5,pt2,10.7657785451597,1,0.626316272040513
pt2,pb5,10.7657785451597,1,0.626316272040513
ps4,pt1,10.7827667213771,1,0.627629178233347
pt1,ps4,10.7827667213771,1,0.627629178233347
p21,p25,10.7926619035692,1,0.628393912823628
p25,p21,10.7926619035692,1,0.628393912823628
p21,pt2,10.794273288054,1,0.628518446301622
pt2,p21,10.794273288054,1,0.628518446301622
p22,pt1,10.7950552092632,1,0.628578875931308
pt1,p22,10.7950552092632,1,0.628578875931308
p15,pb9,10.8055660126456,1,0.629391187899104
pb9,p15,10.8055660126456,1,0.629391187899104
pb9,ps3,10.8067983584598,1,0.629486427931375
ps3,pb9,10.8067983584598,1,0.629486427931375
p10,p16,10.807319398088,1,0.629526695712084
p16,p10,10.807319398088,1,0.629526695712084
p13,p15,10.8193923883464,1,0.630459738993096
p15,p13,10.8193923883464,1,0.630459738993096
p16,p18,10.8246045091119,1,0.630862550074359
p18,p16,10.8246045091119,1,0.630862550074359
p20,pt2,10.8275886376516,1,0.631093174055995
pt2,p20,10.8275886376516,1,0.631093174055995
p22,p23,10.8293804422343,1,0.631231651035682
p23,p22,10.8293804422343,1,0.631231651035682
p13,pb9,10.8348027031889,1,0.631650702492139
pb9,p13,10.8348027031889,1,0.631650702492139
p23,p25,10.8605826784775,1,0.633643069934904
p25,p23,10.8605826784775,1,0.633643069934904
pb3,pb5,10.8622338733855,1,0.633770680102856
pb5,pb3,10.8622338733855,1,0.633770680102856
pb1,pb3,10.8629356521872,1,0.633824916044546
pb3,pb1,10.8629356521872,1,0.633824916044546
ps4,pt2,10.8654039106126,1,0.634015671763745
pt2,ps4,10.8654039106126,1,0.634015671763745
pb4,pt2,10.8657734424531,1,0.634044230488097
pt2,pb4,10.8657734424531,1,0.634044230488097
p17,pb9,10.8798210048212,1,0.63512987566809
pb9,p17,10.8798210048212,1,0.63512987566809
p19,p23,10.8837940012415,1,0.635436922848292
p23,p19,10.8837940012415,1,0.635436922848292
p11,ps3,10.8870746416565,1,0.635690462313753
ps3,p11,10.8870746416565,1,0.635690462313753
p12,ps3,10.8916411975809,1,0.636043381866526
ps3,p12,10.8916411975809,1,0.636043381866526
p18,pt2,10.892540634273,1,0.636112893507328
pt2,p18,10.892540634273,1,0.636112893507328
p11,pb9,10.8961034873502,1,0.636388243362978
pb9,p11,10.8961034873502,1,0.636388243362978
p18,pb9,10.9015326129761,1,0.636807825345452
pb9,p18,10.9015326129761,1,0.636807825345452
p16,pt2,10.9038943649393,1,0.636990349869494
pt2,p16,10.9038943649393,1,0.636990349869494
p22,pb9,10.9055971524459,1,0.637121947295486
pb9,p22,10.9055971524459,1,0.637121947295486
pb1,ps2,10.9131527712537,1,0.637705872173383
ps2,pb1,10.9131527712537,1,0.637705872173383
pb6,pt2,10.9164222994244,1,0.637958552845401
pt2,pb6,10.9164222994244,1,0.637958552845401
p10,pb7,10.9176684742166,1,0.638054861629881
pb7,p10,10.9176684742166,1,0.638054861629881
pb3,pb9,10.9299736758525,1,0.639005851025393
pb9,pb3,10.9299736758525,1,0.639005851025393
ps5,pt1,10.9362760442714,1,0.639492920291735
pt1,ps5,10.9362760442714,1,0.639492920291735
p15,p17,10.945530812781,1,0.640208161453235
p17,p15,10.945530812781,1,0.640208161453235
p14,pb2,10.9541444010072,1,0.640873849940332
pb2,p14,10.9541444010072,1,0.640873849940332
p16,ps2,10.9606365717797,1,0.641375587802188
ps2,p16,10.9606365717797,1,0.641375587802188
p17,pb6,10.9627467838817,1,0.641538672438317
pb6,p17,10.9627467838817,1,0.641538672438317
p14,pb5,10.9653353717021,1,0.641738727637687
pb5,p14,10.9653353717021,1,0.641738727637687
ps1,ps3,10.9690083389855,1,0.642022587507677
ps3,ps1,10.9690083389855,1,0.642022587507677
p14,pb1,10.9722666356584,1,0.64227440016992
pb1,p14,10.9722666356584,1,0.64227440016992
pb3,pb6,10.9730491053955,1,0.642334872191777
pb6,pb3,10.9730491053955,1,0.642334872191777
p16,p22,10.9794809521875,1,0.642831948003596
p22,p16,10.9794809521875,1,0.642831948003596
p17,ps2,10.9797512609898,1,0.642852838421494
ps2,p17,10.9797512609898,1,0.642852838421494
pt1,wne,10.9879386868417,1,0.643485591576793
wne,pt1,10.9879386868417,1,0.643485591576793
pb1,pb9,10.9915573206027,1,0.643765252360483
pb9,pb1,10.9915573206027,1,0.643765252360483
p15,p20,11.032813053419,1,0.646953640943887
p20,p15,11.032813053419,1,0.646953640943887
p15,pb1,11.034654233628,1,0.647095933846173
pb1,p15,11.034654233628,1,0.647095933846173
ps1,ps4,11.0396288135012,1,0.647480386929229
ps4,ps1,11.0396288135012,1,0.647480386929229
pb4,pb9,11.0621333910893,1,0.649219620082006
pb9,pb4,11.0621333910893,1,0.649219620082006
p21,p22,11.090032159909,1,0.651375735364017
p22,p21,11.090032159909,1,0.651375735364017
p10,p24,11.0930255798351,1,0.651607077416774
p24,p10,11.0930255798351,1,0.651607077416774
pb3,pb4,11.1122884323779,1,0.653095778621156
pb4,pb3,11.1122884323779,1,0.653095778621156
p16,pb7,11.1179292848562,1,0.653531723601761
pb7,p16,11.1179292848562,1,0.653531723601761
p14,pb4,11.132959370592,1,0.65469330165398
pb4,p14,11.132959370592,1,0.65469330165398
p15,pb5,11.1332618478037,1,0.654716678160048
pb5,p15,11.1332618478037,1,0.654716678160048
p15,pb4,11.1355792611239,1,0.654895776037331
pb4,p15,11.1355792611239,1,0.654895776037331
p11,p15,11.141076070856,1,0.655320588886324
p15,p11,11.141076070856,1,0.655320588886324
p23,pb7,11.1530489314308,1,0.656245893792126
pb7,p23,11.1530489314308,1,0.656245893792126
p19,ps2,11.1610231611269,1,0.656862170396343
ps2,p19,11.1610231611269,1,0.656862170396343
p21,pb7,11.1639829275872,1,0.657090911590532
pb7,p21,11.1639829275872,1,0.657090911590532
p20,pb9,11.1677509432542,1,0.657382117134941
pb9,p20,11.1677509432542,1,0.657382117134941
p13,p17,11.1687642008998,1,0.657460425260594
p17,p13,11.1687642008998,1,0.657460425260594
pb4,ps2,11.1750087209704,1,0.657943023802489
ps2,pb4,11.1750087209704,1,0.657943023802489
p14,p20,11.1861998126571,1,0.658807910850516
p20,p14,11.1861998126571,1,0.658807910850516
p13,pb6,11.1890897249347,1,0.659031253467019
pb6,p13,11.1890897249347,1,0.659031253467019
p21,ps2,11.1895211378324,1,0.65906459457779
ps2,p21,11.1895211378324,1,0.65906459457779
p17,ps3,11.2087927792596,1,0.660553975018165
ps3,p17,11.2087927792596,1,0.660553975018165
p12,p21,11.2093653603064,1,0.660598226101544
p21,p12,11.2093653603064,1,0.660598226101544
pt2,wne,11.2140902078015,1,0.660963378985357
wne,pt2,11.2140902078015,1,0.660963378985357
ps1,ps2,11.2218405953157,1,0.661562356276035
ps2,ps1,11.2218405953157,1,0.661562356276035
pb5,pb9,11.2322239126392,1,0.662364815671424
pb9,pb5,11.2322239126392,1,0.662364815671424
p11,pb6,11.236522721421,1,0.662697042780398
pb6,p11,11.236522721421,1,0.662697042780398
pb1,ps3,11.2371581137938,1,0.662746148144649
ps3,pb1,11.2371581137938,1,0.662746148144649
p14,p22,11.245812872831,1,0.663415018457272
p22,p14,11.245812872831,1,0.663415018457272
p23,ps3,11.2462612871125,1,0.663449673494965
ps3,p23,11.2462612871125,1,0.663449673494965
p13,p14,11.2466886893013,1,0.663482704644002
p14,p13,11.2466886893013,1,0.663482704644002
p10,p21,11.2555751742065,1,0.664169483549239
p21,p10,11.2555751742065,1,0.664169483549239
ps3,wne,11.2556753432321,1,0.664177224964936
wne,ps3,11.2556753432321,1,0.664177224964936
p18,pb3,11.2712216190146,1,0.665378696005097
pb3,p18,11.2712216190146,1,0.665378696005097
p22,pb3,11.2844882367477,1,0.666403987028503
pb3,p22,11.2844882367477,1,0.666403987028503
p22,pt4,11.2875361032845,1,0.666639536907425
pt4,p22,11.2875361032845,1,0.666639536907425
p14,p18,11.3044827034163,1,0.667949229953682
p18,p14,11.3044827034163,1,0.667949229953682
p12,pb3,11.3054337325374,1,0.668022728839417
pb3,p12,11.3054337325374,1,0.668022728839417
p15,p22,11.3221771961231,1,0.66931672277672
p22,p15,11.3221771961231,1,0.66931672277672
pb2,pb3,11.3315206603742,1,0.670038818658045
pb3,pb2,11.3315206603742,1,0.670038818658045
p20,pb6,11.33463691287,1,0.670279653645145
pb6,p20,11.33463691287,1,0.670279653645145
p15,pb3,11.3419070038892,1,0.67084151192819
pb3,p15,11.3419070038892,1,0.67084151192819
pb3,pb7,11.3445258242565,1,0.671043903605445
pb7,pb3,11.3445258242565,1,0.671043903605445
p21,pb3,11.3450250007484,1,0.671082481725847
pb3,p21,11.3450250007484,1,0.671082481725847
p18,ps2,11.3501879482439,1,0.67148149252332
ps2,p18,11.3501879482439,1,0.67148149252332
p11,p17,11.3885209827555,1,0.674444004670378
p17,p11,11.3885209827555,1,0.674444004670378
pb7,pt5,11.3916163747833,1,0.674683227486915
pt5,pb7,11.3916163747833,1,0.674683227486915
pb7,pt3,11.4141870873721,1,0.676427571785872
pt3,pb7,11.4141870873721,1,0.676427571785872
p11,p14,11.4212506316538,1,0.676973467408341
p14,p11,11.4212506316538,1,0.676973467408341
p14,pb7,11.4481454259104,1,0.679051991994065
pb7,p14,11.4481454259104,1,0.679051991994065
p17,pb2,11.4518428990814,1,0.679337745765507
pb2,p17,11.4518428990814,1,0.679337745765507
pb5,pb6,11.4631052203184,1,0.680208137684482
pb6,pb5,11.4631052203184,1,0.680208137684482
p18,ps3,11.4674890947059,1,0.680546938963577
ps3,p18,11.4674890947059,1,0.680546938963577
pb4,ps3,11.4720760984913,1,0.680901438799189
ps3,pb4,11.4720760984913,1,0.680901438799189
ps2,pt5,11.4892432784881,1,0.682228179035625
pt5,ps2,11.4892432784881,1,0.682228179035625
p10,ps2,11.4940110470869,1,0.682596649013759
ps2,p10,11.4940110470869,1,0.682596649013759
p22,pt2,11.4961156200987,1,0.682759297841102
pt2,p22,11.4961156200987,1,0.682759297841102
p25,ps2,11.5083384040321,1,0.683703917705794
ps2,p25,11.5083384040321,1,0.683703917705794
p13,pb5,11.5215993473347,1,0.684728770189192
pb5,p13,11.5215993473347,1,0.684728770189192
p15,pb7,11.5232891449002,1,0.684859363706706
pb7,p15,11.5232891449002,1,0.684859363706706
pb2,pb6,11.558160536098,1,0.6875543478457
pb6,pb2,11.558160536098,1,0.6875543478457
p17,pb7,11.5717723556665,1,0.688606317284828
pb7,p17,11.5717723556665,1,0.688606317284828
p17,p18,11.5722872590147,1,0.68864611083217
p18,p17,11.5722872590147,1,0.68864611083217
pb6,ps2,11.5734446349293,1,0.688735556926104
ps2,pb6,11.5734446349293,1,0.688735556926104
p13,p18,11.574191249468,1,0.688793257931732
p18,p13,11.574191249468,1,0.688793257931732
p13,pb2,11.5801836469241,1,0.689256371548482
pb2,p13,11.5801836469241,1,0.689256371548482
p15,p18,11.5861204794757,1,0.689715190913378
p18,p15,11.5861204794757,1,0.689715190913378
pb2,pb9,11.5955187512034,1,0.690441522509856
pb9,pb2,11.5955187512034,1,0.690441522509856
p17,pb1,11.5978374669362,1,0.69062072104218
pb1,p17,11.5978374669362,1,0.69062072104218
p11,pb5,11.6089580462148,1,0.69148015864254
pb5,p11,11.6089580462148,1,0.69148015864254
pb2,pb5,11.6226869341464,1,0.692541175537789
pb5,pb2,11.6226869341464,1,0.692541175537789
p17,pb4,11.6263335182229,1,0.69282299642047
pb4,p17,11.6263335182229,1,0.69282299642047
p20,ps2,11.6362203277019,1,0.693587083937943
ps2,p20,11.6362203277019,1,0.693587083937943
p20,pb2,11.6397665327116,1,0.693861147172201
pb2,p20,11.6397665327116,1,0.693861147172201
p16,p21,11.6428737130237,1,0.694101281028938
p21,p16,11.6428737130237,1,0.694101281028938
pb5,ps2,11.6431691759046,1,0.694124115442775
ps2,pb5,11.6431691759046,1,0.694124115442775
p20,pb1,11.6582570633369,1,0.695290160614025
pb1,p20,11.6582570633369,1,0.695290160614025
p15,pb2,11.6635087576301,1,0.695696030077126
pb2,p15,11.6635087576301,1,0.695696030077126
p11,p13,11.672236692369,1,0.696370555666142
p13,p11,11.672236692369,1,0.696370555666142
pb6,ps3,11.6804361246268,1,0.697004236718848
ps3,pb6,11.6804361246268,1,0.697004236718848
ps2,pt3,11.6814965565466,1,0.697086190638843
pt3,ps2,11.6814965565466,1,0.697086190638843
pb1,pb6,11.6839909089474,1,0.697278962992521
pb6,pb1,11.6839909089474,1,0.697278962992521
pb6,pb9,11.6849498002805,1,0.697353069497737
pb9,pb6,11.6849498002805,1,0.697353069497737
p10,ps3,11.6955605218893,1,0.698173103498584
ps3,p10,11.6955605218893,1,0.698173103498584
p16,ps3,11.7056071495599,1,0.698949542329746
ps3,p16,11.7056071495599,1,0.698949542329746
p18,pb6,11.7176446479134,1,0.69987984267113
pb6,p18,11.7176446479134,1,0.69987984267113
pb5,ps3,11.7204309824925,1,0.700095180437668
ps3,pb5,11.7204309824925,1,0.700095180437668
pb6,pb7,11.7237171513517,1,0.700349147160802
pb7,pb6,11.7237171513517,1,0.700349147160802
p17,p20,11.7269392602888,1,0.70059816310715
p20,p17,11.7269392602888,1,0.70059816310715
pb1,pb2,11.7389999926548,1,0.70153025905499
pb2,pb1,11.7389999926548,1,0.70153025905499
p13,pb1,11.7448843239427,1,0.701985020937002
pb1,p13,11.7448843239427,1,0.701985020937002
p13,pb4,11.7462535971538,1,0.702090843201589
pb4,p13,11.7462535971538,1,0.702090843201589
p18,p20,11.7471595970316,1,0.702160862068538
p20,p18,11.7471595970316,1,0.702160862068538
p11,p20,11.7589722290237,1,0.703073783944178
p20,p11,11.7589722290237,1,0.703073783944178
p11,pb1,11.7684506434036,1,0.703806309247564
pb1,p11,11.7684506434036,1,0.703806309247564
p17,p22,11.7761578658295,1,0.70440195058793
p22,p17,11.7761578658295,1,0.70440195058793
p13,pb7,11.7808754962546,1,0.704766545711112
pb7,p13,11.7808754962546,1,0.704766545711112
p11,p18,11.7812464253266,1,0.704795212418444
p18,p11,11.7812464253266,1,0.704795212418444
p11,pb2,11.7963529710148,1,0.705962699565537
pb2,p11,11.7963529710148,1,0.705962699565537
pb4,pb6,11.8158068121252,1,0.707466161040236
pb6,pb4,11.8158068121252,1,0.707466161040236
p18,pb2,11.8172539262473,1,0.70757799912505
pb2,p18,11.8172539262473,1,0.70757799912505
p20,pb4,11.8251717881999,1,0.708189919431182
pb4,p20,11.8251717881999,1,0.708189919431182
p13,p20,11.8284301465594,1,0.708441736860782
p20,p13,11.8284301465594,1,0.708441736860782
pb7,pt1,11.8520958924176,1,0.710270709194107
pt1,pb7,11.8520958924176,1,0.710270709194107
p13,p22,11.8561082544246,1,0.710580798685731
p22,p13,11.8561082544246,1,0.710580798685731
pb2,pb4,11.8732895708965,1,0.711908631438837
pb4,pb2,11.8732895708965,1,0.711908631438837
p22,pb2,11.9020491110721,1,0.714131270168057
pb2,p22,11.9020491110721,1,0.714131270168057
pb1,pb5,11.9196511467573,1,0.715491617586275
pb5,pb1,11.9196511467573,1,0.715491617586275
p22,pb6,11.9231680563642,1,0.715763416768451
pb6,p22,11.9231680563642,1,0.715763416768451
p18,pb5,11.9248963918183,1,0.715896988629959
pb5,p18,11.9248963918183,1,0.715896988629959
wb2,wb3,11.9302315197458,1,0.716309306138674
wb3,wb2,11.9302315197458,1,0.716309306138674
p11,pb4,11.9306822642671,1,0.716344141265519
pb4,p11,11.9306822642671,1,0.716344141265519
pt3,pt5,11.9322326697423,1,0.716463962070516
pt5,pt3,11.9322326697423,1,0.716463962070516
ps3,ps4,11.9544230532206,1,0.718178913194002
ps4,ps3,11.9544230532206,1,0.718178913194002
p17,pb5,11.9581124146746,1,0.718464040063336
pb5,p17,11.9581124146746,1,0.718464040063336
p22,ps2,11.9705268329175,1,0.719423470103557
ps2,p22,11.9705268329175,1,0.719423470103557
wb1,wb3,11.9774448593739,1,0.719958119595095
wb3,wb1,11.9774448593739,1,0.719958119595095
p21,ps3,12.0380043080611,1,0.724638367445044
ps3,p21,12.0380043080611,1,0.724638367445044
pb4,pb5,12.0484325962961,1,0.725444302351133
pb5,pb4,12.0484325962961,1,0.725444302351133
p20,ps3,12.0585763865196,1,0.726228250247176
ps3,p20,12.0585763865196,1,0.726228250247176
p11,pb7,12.0628749356048,1,0.72656045728588
pb7,p11,12.0628749356048,1,0.72656045728588
p11,p22,12.1020489698798,1,0.729587964861723
p22,p11,12.1020489698798,1,0.729587964861723
ps2,ps4,12.1093781778511,1,0.730154391911392
ps4,ps2,12.1093781778511,1,0.730154391911392
ps2,pt4,12.1734776496235,1,0.735108225234664
pt4,ps2,12.1734776496235,1,0.735108225234664
pb5,pb7,12.2108727815187,1,0.73799825295858
pb7,pb5,12.2108727815187,1,0.73799825295858
ps4,ps5,12.2144092432609,1,0.738271563198752
ps5,ps4,12.2144092432609,1,0.738271563198752
p20,pb5,12.2213838735061,1,0.738810587230788
pb5,p20,12.2213838735061,1,0.738810587230788
pb2,pb7,12.2279797873964,1,0.739320342726796
pb7,pb2,12.2279797873964,1,0.739320342726796
pb7,pt2,12.2449957462924,1,0.740635396063051
pt2,pb7,12.2449957462924,1,0.740635396063051
p20,pb7,12.253086681421,1,0.741260692074831
pb7,p20,12.253086681421,1,0.741260692074831
p20,p22,12.2576410912444,1,0.741612672934066
p22,p20,12.2576410912444,1,0.741612672934066
pb7,pt4,12.2878165370968,1,0.743944737849343
pt4,pb7,12.2878165370968,1,0.743944737849343
p22,ps3,12.2879124902147,1,0.74395215344482
ps3,p22,12.2879124902147,1,0.74395215344482
pt1,pt5,12.3244534232917,1,0.746776165670428
pt5,pt1,12.3244534232917,1,0.746776165670428
pb1,pb7,12.3556772899827,1,0.74918925624697
pb7,pb1,12.3556772899827,1,0.74918925624697
p22,pb1,12.3653093862749,1,0.749933658630732
pb1,p22,12.3653093862749,1,0.749933658630732
wb3,wb5,12.3916270928353,1,0.751967583843313
wb5,wb3,12.3916270928353,1,0.751967583843313
pb7,ps2,12.4267621366472,1,0.754682943986498
ps2,pb7,12.4267621366472,1,0.754682943986498
p18,p22,12.4351479801574,1,0.755331031558453
p22,p18,12.4351479801574,1,0.755331031558453
p22,pb5,12.5155902703697,1,0.761547895548674
pb5,p22,12.5155902703697,1,0.761547895548674
wb1,wb5,12.5663621893989,1,0.765471728575978
wb5,wb1,12.5663621893989,1,0.765471728575978
pb4,pb7,12.5747242610133,1,0.766117978971958
pb7,pb4,12.5747242610133,1,0.766117978971958
ps2,pt1,12.5749100300448,1,0.76613233585811
pt1,ps2,12.5749100300448,1,0.76613233585811
p23,ps2,12.6570673444077,1,0.772481742965342
ps2,p23,12.6570673444077,1,0.772481742965342
p22,pb4,12.6676384209962,1,0.77329871305915
pb4,p22,12.6676384209962,1,0.77329871305915
ps3,pt5,12.7103215778101,1,0.776597418005081
pt5,ps3,12.7103215778101,1,0.776597418005081
pt4,pt5,12.7178387874408,1,0.777178374486263
pt5,pt4,12.7178387874408,1,0.777178374486263
ps3,ps5,12.7207319327097,1,0.77740196695974
ps5,ps3,12.7207319327097,1,0.77740196695974
ps2,pt2,12.7913322617077,1,0.78285820946461
pt2,ps2,12.7913322617077,1,0.78285820946461
p18,pb4,12.8454722973663,1,0.787042342427842
pb4,p18,12.8454722973663,1,0.787042342427842
pb1,pb4,12.8475722724124,1,0.787204635908175
pb4,pb1,12.8475722724124,1,0.787204635908175
