L1,L2,Score,Cluster_number
sc1,ca4,0.664790777141303,4
ca4,sc1,0.66479077714131,4
sc1,pm2,0.664980769735945,4
pm2,sc1,0.664980769735954,4
pm1,pcd,0.665123167278401,4
pcd,pm1,0.66512316727841,4
sro,ita,0.66519438305583,4
ita,sro,0.66519438305583,4
ca4,nea,0.665411054038853,4
nea,ca4,0.665411054038855,4
li1,ro1,0.665445359861197,4
ro1,li1,0.665445359861199,4
por,li1,0.665535756194823,4
li1,por,0.665535756194829,4
lm1,ca1,0.66583593176265,4
ca1,lm1,0.665835931762656,4
li3,pr1,0.665987719442599,4
pr1,li3,0.665987719442607,4
lm2,ca3,0.666184426754271,4
ca3,lm2,0.666184426754282,4
eg1,ca3,0.666404323507658,4
ca3,eg1,0.666404323507664,4
itf,pr1,0.666451283282593,4
pr1,itf,0.666451283282595,4
glg,sc4,0.666478060106456,4
sc4,glg,0.666478060106459,4
pm2,ca2,0.666486634237811,4
ca2,pm2,0.666486634237812,4
itf,spa,0.666489688626782,4
spa,itf,0.666489688626784,4
li3,fur,0.666661126988443,4
fur,li3,0.666661126988449,4
ca2,eg1,0.666691241196769,4
eg1,ca2,0.666691241196771,4
pm3,pcd,0.666812824103198,4
pcd,pm3,0.666812824103206,4
lm2,glg,0.666816469372246,4
glg,lm2,0.666816469372256,4
pm2,pcd,0.667143194373976,4
pcd,pm2,0.667143194373986,4
glg,sro,0.667201388994993,4
sro,glg,0.667201388994994,4
pm1,ca5,0.667491564695508,4
ca5,pm1,0.667491564695508,4
lat,sc4,0.667765570727226,4
sc4,lat,0.667765570727232,4
ast,eg4,0.667826253512074,4
eg4,ast,0.667826253512084,4
lm1,sc3,0.66783209963141,4
sc3,lm1,0.667832099631419,4
ve1,fro,0.667859777285684,4
fro,ve1,0.667859777285693,4
lm1,nea,0.668033964055564,4
nea,lm1,0.668033964055568,4
sc4,ll2,0.668035628634716,4
ll2,sc4,0.668035628634718,4
sc1,ca5,0.668078950395172,4
ca5,sc1,0.668078950395181,4
pm1,ca6,0.668142524488061,4
ca6,pm1,0.668142524488062,4
li2,ro4,0.668484003166519,4
ro4,li2,0.668484003166524,4
pm3,glg,0.668504930473671,4
glg,pm3,0.668504930473673,4
ca6,sc4,0.668521727378474,4
sc4,ca6,0.668521727378477,4
ca4,ll1,0.668740538658752,4
ll1,ca4,0.66874053865876,4
sc1,pm3,0.668801673415174,4
pm3,sc1,0.668801673415186,4
sc1,ll2,0.669099158444984,4
ll2,sc1,0.669099158444994,4
ast,src,0.669144755989413,4
src,ast,0.669144755989423,4
ca2,li2,0.669349554301567,4
li2,ca2,0.66934955430157,4
pm5,fra,0.6696070588165,4
fra,pm5,0.669607058816516,4
ast,li2,0.669718005188171,4
li2,ast,0.669718005188179,4
ve1,sro,0.669762674941711,4
sro,ve1,0.669762674941719,4
sc1,ca6,0.669786648867652,4
ca6,sc1,0.669786648867661,4
ast,ca3,0.669808434242214,4
ca3,ast,0.669808434242219,4
nea,ca6,0.669941489584837,4
ca6,nea,0.669941489584837,4
lm1,fro,0.669951991990453,4
fro,lm1,0.669951991990456,4
ca3,glg,0.669993365254716,4
glg,ca3,0.669993365254718,4
sc1,pm1,0.670163232941982,4
pm1,sc1,0.670163232941992,4
ll2,dlm,0.670183161855571,4
dlm,ll2,0.670183161855572,4
eg1,pr1,0.670262628556558,4
pr1,eg1,0.67026262855657,4
pm2,sc4,0.670493111398333,4
sc4,pm2,0.670493111398341,4
rup,ito,0.67069352041538,4
ito,rup,0.670693520415391,4
ve2,sro,0.670986223488881,4
sro,ve2,0.670986223488885,4
ca4,li2,0.671443618715722,4
li2,ca4,0.671443618715724,4
sc3,ro1,0.671497809471292,4
ro1,sc3,0.671497809471294,4
spa,sc3,0.671533781867166,4
sc3,spa,0.671533781867169,4
pm3,dlm,0.671722120460434,4
dlm,pm3,0.671722120460444,4
ca1,ro2,0.671972030547997,4
ro2,ca1,0.671972030548,4
sc1,lat,0.672030046576613,4
lat,sc1,0.672030046576617,4
lm2,fro,0.672671850078594,4
fro,lm2,0.672671850078603,4
ve1,ro1,0.672918732036988,4
ro1,ve1,0.672918732037002,4
pm2,glg,0.672956068855349,4
glg,pm2,0.672956068855352,4
por,eg4,0.672989837464116,4
eg4,por,0.672989837464118,4
itg,ro2,0.672991549459741,4
ro2,itg,0.672991549459747,4
pm1,ca2,0.673028508415666,4
ca2,pm1,0.673028508415666,4
pr2,pr1,0.673190839563213,4
pr1,pr2,0.673190839563218,4
pm1,glg,0.673212808358186,4
glg,pm1,0.673212808358189,4
pm1,ca1,0.673431479823026,4
ca1,pm1,0.673431479823032,4
por,li2,0.673488355009913,4
li2,por,0.673488355009913,4
por,ll2,0.673798350153182,4
ll2,por,0.673798350153188,4
ca5,li1,0.673843109251241,4
li1,ca5,0.673843109251247,4
ito,dlm,0.673886953547696,4
dlm,ito,0.673886953547697,4
sc1,spa,0.673929010971245,4
spa,sc1,0.673929010971252,4
pm2,pr2,0.674083643639464,4
pr2,pm2,0.674083643639468,4
eg2,sro,0.674200994141707,4
sro,eg2,0.674200994141712,4
ita,ro3,0.67420753726913,4
ro3,ita,0.674207537269134,4
spa,eg4,0.674225333925968,4
eg4,spa,0.674225333925974,4
eg4,dlm,0.674230044544443,4
dlm,eg4,0.674230044544445,4
ca5,li2,0.6742635262616,4
li2,ca5,0.674263526261602,4
ca2,ll1,0.674493447256356,4
ll1,ca2,0.674493447256367,4
pm3,pr2,0.6745533885994,4
pr2,pm3,0.674553388599403,4
itg,ro3,0.674660132659056,4
ro3,itg,0.674660132659064,4
itf,ro1,0.674715442763005,4
ro1,itf,0.674715442763011,4
ro3,ito,0.674729747800853,4
ito,ro3,0.674729747800853,4
ita,ca1,0.674815906865378,4
ca1,ita,0.674815906865378,4
sc1,pm5,0.67507569321029,4
pm5,sc1,0.675075693210296,4
ro1,fra,0.675149107346581,4
fra,ro1,0.675149107346582,4
nea,ca5,0.675265418676113,4
ca5,nea,0.675265418676113,4
pm5,pr2,0.675333201398174,4
pr2,pm5,0.67533320139819,4
spa,ca1,0.675663735898072,4
ca1,spa,0.675663735898076,4
fro,win,0.675727645558426,4
win,fro,0.67572764555843,4
sc1,glg,0.675943782997788,4
glg,sc1,0.675943782997796,4
pm4,pcd,0.676290266754772,4
pcd,pm4,0.676290266754779,4
li2,src,0.676353119659494,4
src,li2,0.676353119659498,4
pm1,pr2,0.676476350575602,4
pr2,pm1,0.676476350575606,4
pm3,sc4,0.676490802595958,4
sc4,pm3,0.676490802595964,4
eg3,dlm,0.676587315486974,4
dlm,eg3,0.67658731548698,4
lm1,sc4,0.67669240176753,4
sc4,lm1,0.676692401767538,4
sc1,fur,0.676841188997007,4
fur,sc1,0.676841188997017,4
ca2,ro4,0.676995613168984,4
ro4,ca2,0.676995613168996,4
lm2,sc2,0.677305863155873,4
sc2,lm2,0.677305863155887,4
itf,ro4,0.677580800132866,4
ro4,itf,0.67758080013287,4
ca6,li2,0.677612476961979,4
li2,ca6,0.67761247696198,4
glg,ro4,0.678377897849409,4
ro4,glg,0.678377897849412,4
spa,src,0.678382364096457,4
src,spa,0.678382364096461,4
eg1,dlm,0.678418586823437,4
dlm,eg1,0.678418586823445,4
ca3,ll1,0.678733727943192,4
ll1,ca3,0.678733727943202,4
ve1,ro3,0.678802189943694,4
ro3,ve1,0.678802189943709,4
ca4,li1,0.679086205279633,4
li1,ca4,0.67908620527964,4
nea,glg,0.679209015274831,4
glg,nea,0.679209015274834,4
ca5,ro2,0.679215331891754,4
ro2,ca5,0.679215331891762,4
pr2,pm4,0.679275709541469,4
pm4,pr2,0.679275709541469,4
ca2,sc3,0.679387780604419,4
sc3,ca2,0.679387780604428,4
pr2,fro,0.679411277813921,4
fro,pr2,0.679411277813924,4
eg1,sc4,0.679896434785901,4
sc4,eg1,0.679896434785908,4
ca2,li1,0.680180687217478,4
li1,ca2,0.680180687217487,4
li3,ro4,0.680287618550687,4
ro4,li3,0.680287618550695,4
lm1,sc2,0.680396536026506,4
sc2,lm1,0.680396536026521,4
lat,glg,0.680439840415651,4
glg,lat,0.680439840415655,4
sro,eg4,0.680470760196196,4
eg4,sro,0.680470760196199,4
sc3,ro4,0.680557542921077,4
ro4,sc3,0.680557542921078,4
ve3,sro,0.680684025988005,4
sro,ve3,0.680684025988007,4
por,sc4,0.680864202810724,4
sc4,por,0.680864202810727,4
fur,sc2,0.680917673647261,4
sc2,fur,0.680917673647268,4
ve1,lat,0.680980638644541,4
lat,ve1,0.680980638644544,4
eg3,src,0.681050664393329,4
src,eg3,0.681050664393335,4
pm3,win,0.681066226694799,4
win,pm3,0.681066226694802,4
itf,ron,0.681156502140139,4
ron,itf,0.681156502140146,4
ve2,lat,0.681468834413229,4
lat,ve2,0.681468834413229,4
eg1,ca1,0.68156561454381,4
ca1,eg1,0.681565614543819,4
eg4,src,0.68168918089782,4
src,eg4,0.681689180897823,4
glg,fro,0.681783363559607,4
fro,glg,0.681783363559607,4
itg,pr1,0.681828414830617,4
pr1,itg,0.681828414830621,4
nea,fro,0.681861820606805,4
fro,nea,0.681861820606807,4
ca2,nea,0.681902844632773,4
nea,ca2,0.681902844632778,4
ast,sc2,0.68199454545153,4
sc2,ast,0.681994545451544,4
pm2,win,0.682032742996537,4
win,pm2,0.682032742996543,4
li1,ro3,0.682388825899815,4
ro3,li1,0.68238882589982,4
eg1,ro1,0.682586719036276,4
ro1,eg1,0.682586719036286,4
itg,ll1,0.682977230494524,4
ll1,itg,0.682977230494535,4
eg1,ro3,0.683103802129924,4
ro3,eg1,0.683103802129939,4
eg3,sro,0.683262466967561,4
sro,eg3,0.683262466967563,4
itf,ro3,0.683401089410871,4
ro3,itf,0.683401089410881,4
nea,pr1,0.683418302086104,4
pr1,nea,0.683418302086107,4
ve2,ron,0.68352076979693,4
ron,ve2,0.683520769796937,4
ca4,ro2,0.683563938845827,4
ro2,ca4,0.683563938845835,4
qbb,itg,0.683954746860198,4
itg,qbb,0.683954746860201,4
li3,glg,0.684066881413416,4
glg,li3,0.684066881413419,4
ro1,sc2,0.684159658918634,4
sc2,ro1,0.684159658918635,4
ca6,sro,0.684461592112218,4
sro,ca6,0.684461592112224,4
ca6,ro2,0.684546850918449,4
ro2,ca6,0.684546850918457,4
ca1,ito,0.68491058351483,4
ito,ca1,0.684910583514836,4
eg1,glg,0.6854919064759,4
glg,eg1,0.685491906475906,4
ve1,dlm,0.685847952351953,4
dlm,ve1,0.685847952351962,4
lm2,dlm,0.685863460655621,4
dlm,lm2,0.685863460655636,4
lat,eg2,0.685908966888452,4
eg2,lat,0.685908966888457,4
ca3,ro2,0.685912928885429,4
ro2,ca3,0.68591292888544,4
ca6,li1,0.685951871169409,4
li1,ca6,0.685951871169415,4
li3,ro1,0.686004342932024,4
ro1,li3,0.686004342932034,4
qbb,sc4,0.686064210323081,4
sc4,qbb,0.686064210323086,4
itg,ca1,0.686082004519622,4
ca1,itg,0.686082004519625,4
lm1,glg,0.68610282181105,4
glg,lm1,0.68610282181105,4
li2,ro1,0.686152805640831,4
ro1,li2,0.686152805640836,4
nea,ro2,0.686160325053925,4
ro2,nea,0.686160325053932,4
sc1,por,0.686306433866686,4
por,sc1,0.686306433866694,4
ca1,ll1,0.68648055880728,4
ll1,ca1,0.686480558807288,4
pm1,win,0.686648219686786,4
win,pm1,0.686648219686789,4
eg1,por,0.687022938859527,4
por,eg1,0.687022938859535,4
ca6,src,0.68705754902779,4
src,ca6,0.687057549027796,4
ast,sc4,0.687106241327943,4
sc4,ast,0.687106241327954,4
ca4,src,0.687290971807598,4
src,ca4,0.687290971807606,4
ca5,sro,0.687322764977524,4
sro,ca5,0.68732276497753,4
ca2,ro1,0.68798516411693,4
ro1,ca2,0.687985164116944,4
ro4,fra,0.688031983492392,4
fra,ro4,0.688031983492395,4
ve2,qbb,0.688152635927649,4
qbb,ve2,0.688152635927651,4
rup,ita,0.688320916255673,4
ita,rup,0.688320916255682,4
ast,fur,0.688576160413191,4
fur,ast,0.688576160413201,4
spa,ca3,0.688669840789166,4
ca3,spa,0.688669840789168,4
ca2,sro,0.68867252686324,4
sro,ca2,0.688672526863248,4
li2,sro,0.688757173028435,4
sro,li2,0.688757173028437,4
ca2,sc2,0.688932314623704,4
sc2,ca2,0.688932314623717,4
ast,ll1,0.688957709079845,4
ll1,ast,0.688957709079856,4
nea,ron,0.689113803625544,4
ron,nea,0.689113803625545,4
ca2,ro3,0.689784583464103,4
ro3,ca2,0.689784583464118,4
itf,ca1,0.689810751109067,4
ca1,itf,0.689810751109069,4
fro,dlm,0.689913272562533,4
dlm,fro,0.689913272562533,4
pr1,sc3,0.690008377582721,4
sc3,pr1,0.690008377582725,4
nea,sro,0.690070284757049,4
sro,nea,0.69007028475705,4
glg,ro1,0.69054487951628,4
ro1,glg,0.690544879516283,4
sc1,lm2,0.690685435480554,4
lm2,sc1,0.690685435480564,4
qbb,sro,0.690731904486307,4
sro,qbb,0.690731904486314,4
nea,src,0.690975635358695,4
src,nea,0.690975635358697,4
lat,eg3,0.691202420133707,4
eg3,lat,0.691202420133712,4
itg,ron,0.691353891233993,4
ron,itg,0.691353891233996,4
pr2,ita,0.691525092441218,4
ita,pr2,0.691525092441219,4
nea,ro3,0.69167582903149,4
ro3,nea,0.691675829031494,4
ca4,dlm,0.691705659211354,4
dlm,ca4,0.691705659211363,4
ca5,src,0.691794830087251,4
src,ca5,0.691794830087257,4
ve3,lat,0.692017080917164,4
lat,ve3,0.692017080917164,4
spa,sc2,0.692053746076997,4
sc2,spa,0.692053746077002,4
nea,ll1,0.692059400879264,4
ll1,nea,0.69205940087927,4
li1,ro2,0.692587879736413,4
ro2,li1,0.692587879736414,4
ast,pm4,0.692761137133989,4
pm4,ast,0.692761137133998,4
pr1,sc2,0.692762888453246,4
sc2,pr1,0.692762888453254,4
li1,sro,0.692981204774114,4
sro,li1,0.692981204774116,4
ve1,ro2,0.693191268402448,4
ro2,ve1,0.693191268402459,4
li2,ro3,0.693328527606667,4
ro3,li2,0.693328527606674,4
ruq,ito,0.694327121737334,4
ito,ruq,0.694327121737339,4
sc1,eg1,0.695004250713183,4
eg1,sc1,0.695004250713189,4
ca3,li1,0.695165663267926,4
li1,ca3,0.695165663267934,4
ca4,sro,0.695577711153845,4
sro,ca4,0.695577711153851,4
spa,sc4,0.695925091559758,4
sc4,spa,0.695925091559759,4
spa,sro,0.696037317325329,4
sro,spa,0.696037317325335,4
sc4,ro1,0.6962978579172,1
ro1,sc4,0.696297857917205,1
ca3,por,0.696507439788004,1
por,ca3,0.696507439788013,1
sc1,qbb,0.696903126450881,1
qbb,sc1,0.696903126450887,1
lat,sro,0.697101639443483,1
sro,lat,0.697101639443491,1
fro,itg,0.697261012055633,1
itg,fro,0.697261012055635,1
ast,nea,0.697279670277882,1
nea,ast,0.697279670277885,1
por,src,0.697310920496726,1
src,por,0.697310920496727,1
lat,por,0.697334434958274,1
por,lat,0.697334434958278,1
spa,li2,0.697565534883336,1
li2,spa,0.69756553488334,1
pr2,eg4,0.697678362893914,1
eg4,pr2,0.697678362893915,1
eg3,pr2,0.69811313153739,1
pr2,eg3,0.698113131537392,1
ast,pr1,0.698528135601649,1
pr1,ast,0.698528135601662,1
ca3,sc3,0.698616495280376,1
sc3,ca3,0.698616495280382,1
ca3,li2,0.69878869961782,1
li2,ca3,0.698788699617823,1
sc3,ll1,0.699144238491341,1
ll1,sc3,0.699144238491347,1
glg,ro3,0.699190131973001,1
ro3,glg,0.699190131973008,1
ve3,pr2,0.69962676734167,1
pr2,ve3,0.699626767341675,1
ve3,pcd,0.699668722664765,1
pcd,ve3,0.699668722664777,1
ca1,por,0.699736576391634,1
por,ca1,0.699736576391638,1
lat,nea,0.699821800221852,1
nea,lat,0.699821800221856,1
li3,ro3,0.700065265104836,1
ro3,li3,0.70006526510485,1
ro4,sc2,0.700126851357241,1
sc2,ro4,0.700126851357244,1
ll2,src,0.700244796179155,1
src,ll2,0.700244796179156,1
ve3,ron,0.700436402715128,1
ron,ve3,0.700436402715136,1
ca5,dlm,0.700675931671046,1
dlm,ca5,0.700675931671054,1
lm2,fra,0.700694876351721,1
fra,lm2,0.700694876351739,1
nea,spa,0.701003472102906,1
spa,nea,0.701003472102908,1
pm5,dlm,0.70111693332103,1
dlm,pm5,0.701116933321049,1
ve2,pcd,0.701138795747135,1
pcd,ve2,0.701138795747146,1
ca2,sc4,0.701329666758038,1
sc4,ca2,0.701329666758045,1
qbb,glg,0.701624296195811,1
glg,qbb,0.701624296195814,1
sc4,ll1,0.701686109844355,1
ll1,sc4,0.70168610984436,1
ve3,fra,0.701790539677045,1
fra,ve3,0.70179053967706,1
eg1,ro2,0.701999937392026,1
ro2,eg1,0.701999937392037,1
fro,pcd,0.702256667117066,1
pcd,fro,0.702256667117072,1
spa,li1,0.702717277667771,1
li1,spa,0.702717277667778,1
ca2,por,0.702747116674586,1
por,ca2,0.702747116674592,1
glg,ll1,0.702981482343801,1
ll1,glg,0.702981482343809,1
sc1,ll1,0.703286067443696,1
ll1,sc1,0.703286067443711,1
ast,pm3,0.703333616028116,1
pm3,ast,0.703333616028124,1
itg,dlm,0.703379869913078,1
dlm,itg,0.703379869913082,1
fro,sc3,0.703539806608715,1
sc3,fro,0.703539806608722,1
sc1,lm1,0.703646660247912,1
lm1,sc1,0.703646660247921,1
sc3,ro3,0.703827999771157,1
ro3,sc3,0.703827999771164,1
fur,sc4,0.70390216568773,1
sc4,fur,0.703902165687732,1
fra,ll2,0.704150106934747,1
ll2,fra,0.704150106934751,1
glg,fur,0.704495332595143,1
fur,glg,0.704495332595149,1
win,pr1,0.705315074268281,1
pr1,win,0.705315074268283,1
pm4,win,0.70558310674514,1
win,pm4,0.705583106745143,1
li2,ca1,0.705616076836974,1
ca1,li2,0.705616076836974,1
ca3,sc2,0.705631063134762,1
sc2,ca3,0.705631063134776,1
ve1,pcd,0.705814825546015,1
pcd,ve1,0.705814825546031,1
ve2,fra,0.705838558896828,1
fra,ve2,0.705838558896841,1
ve1,pr2,0.706205352794139,1
pr2,ve1,0.70620535279415,1
pm5,win,0.706223613596424,1
win,pm5,0.706223613596434,1
sc3,ro2,0.706465998813743,1
ro2,sc3,0.706465998813746,1
pr1,dlm,0.70657620813804,1
dlm,pr1,0.706576208138042,1
qbb,eg2,0.7067573927074,1
eg2,qbb,0.706757392707406,1
fra,ro3,0.707045888335564,1
ro3,fra,0.707045888335567,1
qbb,eg3,0.707661577171985,1
eg3,qbb,0.70766157717199,1
ro4,por,0.707704560649367,1
por,ro4,0.707704560649367,1
fro,li1,0.707828498284534,1
li1,fro,0.707828498284538,1
lat,ll2,0.708308566499054,1
ll2,lat,0.708308566499061,1
ast,pm5,0.708333316869806,1
pm5,ast,0.708333316869807,1
ve1,qbb,0.708788696828427,1
qbb,ve1,0.708788696828432,1
lm1,dlm,0.708831414354778,1
dlm,lm1,0.708831414354788,1
ruq,ita,0.708853136851265,1
ita,ruq,0.708853136851268,1
li3,fro,0.708918339314802,1
fro,li3,0.708918339314807,1
pm4,src,0.709034635548599,1
src,pm4,0.709034635548608,1
pr2,ito,0.709110728236468,1
ito,pr2,0.709110728236475,1
ve3,qbb,0.709213250188168,1
qbb,ve3,0.709213250188169,1
win,ca1,0.709277728089144,1
ca1,win,0.709277728089144,1
lm2,ast,0.709400121648614,1
ast,lm2,0.709400121648614,1
spa,fro,0.709427049624111,1
fro,spa,0.709427049624114,1
sc1,ca2,0.709741875326149,1
ca2,sc1,0.709741875326154,1
pm5,pcd,0.710136830176111,1
pcd,pm5,0.710136830176129,1
ca3,ron,0.710202789909537,1
ron,ca3,0.710202789909545,1
rup,itg,0.710326576546153,1
itg,rup,0.710326576546158,1
sro,por,0.710514397530552,1
por,sro,0.710514397530552,1
dlm,sc3,0.710736972017215,1
sc3,dlm,0.710736972017217,1
ro2,fra,0.710746589525497,1
fra,ro2,0.710746589525497,1
itf,ro2,0.71131058529113,1
ro2,itf,0.711310585291133,1
lm1,pr2,0.711324966565701,1
pr2,lm1,0.711324966565711,1
eg2,ron,0.711325777772037,1
ron,eg2,0.711325777772046,1
ca1,li1,0.711591663265525,1
li1,ca1,0.711591663265528,1
ca6,dlm,0.711694000932379,1
dlm,ca6,0.711694000932387,1
ve1,fra,0.711701149379326,1
fra,ve1,0.711701149379344,1
ast,ro3,0.71178235616745,1
ro3,ast,0.711782356167465,1
li3,ro2,0.71196540052218,1
ro2,li3,0.711965400522189,1
ruo,ito,0.7121168122435,1
ito,ruo,0.712116812243505,1
lat,ca4,0.712184241851225,1
ca4,lat,0.712184241851226,1
glg,ro2,0.712229341652162,1
ro2,glg,0.712229341652164,1
li3,ca5,0.712417572193064,1
ca5,li3,0.712417572193064,1
eg3,ron,0.71270257783599,1
ron,eg3,0.712702577835998,1
sc1,ro1,0.712797974118406,1
ro1,sc1,0.712797974118423,1
sc4,ro4,0.712891167360887,1
ro4,sc4,0.71289116736089,1
ca2,li3,0.712998109805805,1
li3,ca2,0.712998109805806,1
pr2,ll2,0.713514391183261,1
ll2,pr2,0.713514391183269,1
pm3,sro,0.713694890020797,1
sro,pm3,0.713694890020798,1
ast,pm2,0.713777021493017,1
pm2,ast,0.713777021493024,1
ron,ro1,0.71385613229615,1
ro1,ron,0.713856132296153,1
fro,por,0.714202562444561,1
por,fro,0.714202562444565,1
ro2,sc2,0.714391207865691,1
sc2,ro2,0.714391207865693,1
rup,src,0.714512041524647,1
src,rup,0.714512041524654,1
li2,fro,0.714650683985394,1
fro,li2,0.714650683985394,1
eg1,ron,0.714761382374159,1
ron,eg1,0.714761382374169,1
li2,ro2,0.714809991125229,1
ro2,li2,0.714809991125236,1
pr1,sc4,0.715014459076127,1
sc4,pr1,0.715014459076129,1
lat,ca2,0.715045145532387,1
ca2,lat,0.715045145532388,1
ca2,ro2,0.715266248051994,1
ro2,ca2,0.715266248052005,1
lat,ca5,0.715389306634601,1
ca5,lat,0.715389306634604,1
ve2,pr2,0.71549559242309,1
pr2,ve2,0.715495592423097,1
eg2,fra,0.715505015524019,1
fra,eg2,0.715505015524035,1
li3,ca4,0.715608458463429,1
ca4,li3,0.715608458463429,1
lat,eg4,0.715779200798805,1
eg4,lat,0.715779200798814,1
pm2,src,0.715984888887216,1
src,pm2,0.715984888887226,1
ron,ll2,0.71603830330943,1
ll2,ron,0.716038303309431,1
sc4,ro2,0.71643036452581,1
ro2,sc4,0.716430364525812,1
eg1,src,0.71649625664495,1
src,eg1,0.71649625664496,1
fro,sc2,0.716663383564277,1
sc2,fro,0.716663383564284,1
li1,ron,0.716832392629334,1
ron,li1,0.716832392629336,1
ve2,ruq,0.716924293528596,1
ruq,ve2,0.716924293528604,1
ast,sro,0.717009743784248,1
sro,ast,0.717009743784259,1
fur,ron,0.717105967729782,1
ron,fur,0.717105967729785,1
spa,fur,0.717419084133083,1
fur,spa,0.717419084133087,1
ca1,sc3,0.71744926505568,1
sc3,ca1,0.717449265055681,1
lat,ca6,0.717907996254633,1
ca6,lat,0.717907996254636,1
ca3,fra,0.717983519462914,1
fra,ca3,0.717983519462928,1
ast,pm1,0.718143993990861,1
pm1,ast,0.718143993990869,1
qbb,nea,0.718347991681161,1
nea,qbb,0.718347991681161,1
ca1,ron,0.71858021236955,1
ron,ca1,0.718580212369553,1
pm5,por,0.718989343998194,1
por,pm5,0.718989343998199,1
li1,fra,0.719071491363544,1
fra,li1,0.719071491363544,1
lm1,sro,0.719073352290688,1
sro,lm1,0.719073352290689,1
li3,ca6,0.719207096342041,1
ca6,li3,0.719207096342042,1
ca4,pr2,0.719256851598072,1
pr2,ca4,0.719256851598079,1
por,li3,0.719276893562674,1
li3,por,0.719276893562674,1
dlm,sc2,0.719315470346687,1
sc2,dlm,0.71931547034669,1
pm4,por,0.719545892319157,1
por,pm4,0.719545892319161,1
lm2,por,0.719737004812495,1
por,lm2,0.719737004812504,1
eg1,fra,0.719753798060836,1
fra,eg1,0.719753798060849,1
dlm,ll1,0.720104828881845,1
ll1,dlm,0.720104828881848,1
eg3,pcd,0.720215899481905,1
pcd,eg3,0.720215899481913,1
ca3,win,0.720269943868751,1
win,ca3,0.720269943868759,1
eg3,fra,0.720365443063153,1
fra,eg3,0.720365443063164,1
ron,ro4,0.720506396997047,1
ro4,ron,0.720506396997047,1
lat,li1,0.720630812788771,1
li1,lat,0.720630812788781,1
ast,dlm,0.720637824697196,1
dlm,ast,0.720637824697208,1
li2,pr2,0.720663029540181,1
pr2,li2,0.720663029540184,1
sc2,ll1,0.72079769284806,1
ll1,sc2,0.720797692848062,1
eg4,ron,0.720816597730104,1
ron,eg4,0.720816597730107,1
lat,li2,0.721067026147645,1
li2,lat,0.721067026147651,1
nea,ruq,0.721166363216278,1
ruq,nea,0.721166363216279,1
ast,fro,0.721193645992992,1
fro,ast,0.721193645992999,1
eg2,pr2,0.721200092616701,1
pr2,eg2,0.721200092616711,1
ca1,fra,0.721254569098054,1
fra,ca1,0.721254569098062,1
pr2,li1,0.721293563175102,1
li1,pr2,0.721293563175104,1
spa,lat,0.721345242806817,1
lat,spa,0.721345242806821,1
fro,itf,0.721380144692813,1
itf,fro,0.721380144692817,1
li3,pr2,0.721843491499388,1
pr2,li3,0.721843491499392,1
sro,pm4,0.722244911334121,1
pm4,sro,0.722244911334121,1
qbb,ca2,0.722371360502545,1
ca2,qbb,0.722371360502546,1
ast,li3,0.722395806771967,1
li3,ast,0.722395806771976,1
lm2,pr2,0.722514818660193,1
pr2,lm2,0.722514818660204,1
ruo,ita,0.722545311142258,1
ita,ruo,0.722545311142262,1
fur,fra,0.722882238938118,1
fra,fur,0.72288223893812,1
rup,sc2,0.72301906278055,1
sc2,rup,0.723019062780564,1
eg4,fra,0.723113940366113,1
fra,eg4,0.723113940366119,1
eg1,pcd,0.723236321399999,1
pcd,eg1,0.723236321400015,1
pm2,sro,0.723455970270096,1
sro,pm2,0.723455970270099,1
ca2,src,0.723473308867984,1
src,ca2,0.723473308867996,1
qbb,ca5,0.723520560520318,1
ca5,qbb,0.723520560520322,1
li3,fra,0.723839253462902,1
fra,li3,0.723839253462909,1
pm3,src,0.723843998868417,1
src,pm3,0.723843998868428,1
li3,src,0.723950065202627,1
src,li3,0.723950065202631,1
ruq,ro4,0.723969784772025,1
ro4,ruq,0.72396978477203,1
sc1,ro4,0.72406010798002,1
ro4,sc1,0.724060107980035,1
sro,pm1,0.72420977849252,1
pm1,sro,0.72420977849252,1
li3,sro,0.724256664221626,1
sro,li3,0.72425666422163,1
ast,lm1,0.724381166955194,1
lm1,ast,0.724381166955202,1
pm1,src,0.724625574188739,1
src,pm1,0.72462557418875,1
ast,lat,0.724716831535444,1
lat,ast,0.724716831535451,1
sc1,ro2,0.72490392648763,1
ro2,sc1,0.724903926487646,1
ve2,rup,0.724946514069731,1
rup,ve2,0.724946514069737,1
ron,src,0.724981152711061,1
src,ron,0.724981152711064,1
rup,sc3,0.725126377197482,1
sc3,rup,0.72512637719749,1
por,ro1,0.725524178499988,1
ro1,por,0.725524178499993,1
pm5,spa,0.725541481145041,1
spa,pm5,0.725541481145043,1
sro,ron,0.725715154999862,1
ron,sro,0.725715154999864,1
ca3,pr2,0.725756267435379,1
pr2,ca3,0.725756267435385,1
ita,fra,0.725776395753257,1
fra,ita,0.72577639575326,1
ca1,sro,0.725878054973882,1
sro,ca1,0.725878054973884,1
ast,ro1,0.725991122828248,1
ro1,ast,0.725991122828262,1
sro,ll2,0.726348617829101,1
ll2,sro,0.726348617829104,1
rup,li1,0.72635869029792,1
li1,rup,0.726358690297927,1
lat,eg1,0.726531930457111,1
eg1,lat,0.726531930457114,1
lm2,win,0.726607583007889,1
win,lm2,0.726607583007903,1
lat,pm4,0.726743657178394,1
pm4,lat,0.726743657178397,1
