L1,L2,Score,Score_distance,cluster_number
ll2,itf,3.46385972790776,0.69235283177053,2
itf,ll2,3.46385972790779,0.692352831770527,2
eg2,src,3.46722275731568,0.692054026654997,2
src,eg2,3.46722275731568,0.692054026654997,2
ve3,ro2,3.46761491365562,0.692019183569716,2
ro2,ve3,3.46761491365574,0.692019183569705,2
ca4,ve2,3.47266808408751,0.691570209448006,2
ve2,ca4,3.47266808408751,0.691570209448006,2
ve3,sro,3.47498053897286,0.691364747864009,2
sro,ve3,3.47498053897292,0.691364747864003,2
ita,fro,3.47674360299373,0.691208099650584,2
fro,ita,3.47674360299376,0.691208099650581,2
glg,ve3,3.47782900729825,0.691111661493413,2
ve3,glg,3.47782900729825,0.691111661493413,2
ve1,ca2,3.47936613612796,0.69097508761854,2
ca2,ve1,3.47936613612799,0.690975087618538,2
sc3,ro4,3.48024168017029,0.69089729554271,2
ro4,sc3,3.48024168017044,0.690897295542696,2
ve1,ll1,3.48090806120255,0.690838087597378,2
ll1,ve1,3.48090806120261,0.690838087597372,2
ast,ca3,3.48116465405682,0.690815289325889,2
ca3,ast,3.48116465405682,0.690815289325889,2
pm1,sc3,3.48328170979978,0.690627188952942,2
sc3,pm1,3.4832817097998,0.69062718895294,2
ll2,lm2,3.48359709963392,0.69059916657062,2
lm2,ll2,3.48359709963392,0.69059916657062,2
ca6,ve3,3.48498990969517,0.690475415416293,2
ve3,ca6,3.48498990969517,0.690475415416293,2
ca6,itg,3.48704736054496,0.690292610937264,2
itg,ca6,3.48704736054496,0.690292610937264,2
src,eg3,3.48886485159236,0.690131126883298,2
eg3,src,3.48886485159238,0.690131126883296,2
pm4,ro1,3.48908255174405,0.690111784227886,2
ito,ca2,3.49509986541483,0.689577145992979,2
ca2,ito,3.49509986541486,0.689577145992976,2
ito,glg,3.49755823615359,0.689358719787461,2
glg,ito,3.49755823615363,0.689358719787457,2
ve2,ca6,3.50498302320716,0.688699027562314,2
ca6,ve2,3.50498302320718,0.688699027562312,2
ll1,lm2,3.50586161578174,0.688620964624435,2
lm2,ll1,3.50586161578177,0.688620964624433,2
lm2,pm4,3.50729277715445,0.688493805956625,2
glg,ca2,3.50873952796468,0.688365262167511,2
ca2,glg,3.5087395279647,0.688365262167509,2
ca6,ve1,3.51145228381158,0.688124233848717,2
ve1,ca6,3.51145228381158,0.688124233848717,2
ve1,sro,3.51267806636614,0.688015323086007,2
sro,ve1,3.51267806636618,0.688015323086004,2
eg2,pm2,3.51285345054493,0.687999740204192,2
pm2,eg2,3.51285345054495,0.68799974020419,2
li1,sc1,3.51352111633742,0.687940418107931,2
sc1,li1,3.51352111633742,0.687940418107931,2
ve1,lm2,3.51413500295535,0.687885874290574,2
lm2,ve1,3.5141350029554,0.687885874290569,2
dlm,ve3,3.51611174274063,0.68771024098849,2
ve3,dlm,3.51611174274063,0.68771024098849,2
li2,ll2,3.51668904090377,0.687658948054825,2
ll2,li2,3.51668904090377,0.687658948054825,2
ita,spa,3.51728338584966,0.687606140514753,2
spa,ita,3.51728338584966,0.687606140514753,2
itf,lm2,3.52016594205925,0.687350025436125,2
lm2,itf,3.52016594205925,0.687350025436125,2
ve2,ro1,3.52037459388147,0.68733148672466,2
ro1,ve2,3.52037459388155,0.687331486724652,2
sc3,ll1,3.52443562742991,0.686970663951072,2
ll1,sc3,3.52443562742995,0.686970663951068,2
qbb,src,3.52473655789135,0.686943926283811,2
src,qbb,3.52473655789135,0.686943926283811,2
pr1,ro1,3.52476267812246,0.686941605501645,2
ro1,pr1,3.52476267812249,0.686941605501642,2
eg2,lm1,3.52489628950446,0.686929734132236,2
lm1,eg2,3.52489628950451,0.686929734132231,2
pm5,ro1,3.52581057614911,0.686848499776734,2
ro1,pm5,3.52581057614911,0.686848499776734,2
li2,sc4,3.52933252581853,0.686535574598206,2
sc4,li2,3.52933252581853,0.686535574598206,2
dlm,src,3.53873437190478,0.685700220705848,2
src,dlm,3.5387343719049,0.685700220705837,2
ll1,ro1,3.53952898312565,0.685629619510064,2
ro1,ll1,3.53952898312572,0.685629619510058,2
lat,itg,3.54146904032778,0.685457245454976,2
itg,lat,3.54146904032786,0.685457245454969,2
itg,ro2,3.5416258475525,0.685443313135268,2
ro2,itg,3.54162584755261,0.685443313135258,2
ll1,ve3,3.54525518157459,0.685120846858517,2
ve3,ll1,3.54525518157462,0.685120846858514,2
ve1,glg,3.54633510747542,0.685024895457437,2
glg,ve1,3.54633510747546,0.685024895457433,2
ito,lm2,3.54643245335216,0.685016246277659,2
lm2,ito,3.54643245335218,0.685016246277658,2
ca5,ve3,3.55271882081861,0.684457702616796,2
ve3,ca5,3.55271882081861,0.684457702616796,2
ve2,lm1,3.55286633909798,0.684444595619751,2
lm1,ve2,3.55286633909806,0.684444595619744,2
sc4,pm4,3.55544475696258,0.684215503228793,2
ll2,ro4,3.56015966089845,0.683796584080491,2
ro4,ll2,3.56015966089851,0.683796584080485,2
ito,ca3,3.5643325686252,0.683425821287736,2
ca3,ito,3.56433256862524,0.683425821287732,2
li1,ro1,3.56526904369512,0.683342615490962,2
ro1,li1,3.56526904369518,0.683342615490956,2
ll1,sc1,3.57274583077289,0.682678303064397,2
sc1,ll1,3.57274583077289,0.682678303064397,2
li1,por,3.5771233973761,0.68228935633335,2
por,li1,3.5771233973761,0.68228935633335,2
pm4,itf,3.57738543698716,0.682266074117598,2
ca1,itf,3.57895680127897,0.6821264584224,2
itf,ca1,3.57895680127901,0.682126458422396,2
ast,ca2,3.58027310392881,0.682009504950499,2
ca2,ast,3.58027310392884,0.682009504950496,2
ita,ruq,3.58034619892018,0.682003010461545,2
ruq,ita,3.58034619892027,0.682003010461537,2
pm3,eg2,3.58106434929971,0.681939202810438,2
eg2,pm3,3.58106434929973,0.681939202810436,2
ll2,ve1,3.58336048419753,0.681735191257103,2
ve1,ll2,3.58336048419753,0.681735191257103,2
pm4,eg3,3.58442627010722,0.681640496194036,2
ca4,ito,3.58711717841005,0.681401409029226,2
ito,ca4,3.58711717841005,0.681401409029226,2
li3,eg4,3.58756831492319,0.681361325556386,2
eg4,li3,3.58756831492323,0.681361325556383,2
fur,ve1,3.58802121942501,0.681321084997778,2
ve1,fur,3.58802121942501,0.681321084997778,2
ve2,pm1,3.58908023028823,0.681226991897495,2
pm1,ve2,3.58908023028827,0.681226991897491,2
ve2,ca5,3.59048146261825,0.681102492424706,2
ca5,ve2,3.59048146261827,0.681102492424704,2
pm3,sc2,3.59558364932674,0.68064916320751,2
sc2,pm3,3.59558364932674,0.68064916320751,2
ito,ca5,3.59581633373916,0.680628489200743,2
ca5,ito,3.5958163337392,0.68062848920074,2
itg,ro4,3.59627823652725,0.680587449144527,2
ro4,itg,3.59627823652739,0.680587449144514,2
eg3,ll2,3.59740881537415,0.680486997229901,2
ll2,eg3,3.59740881537415,0.680486997229901,2
fur,itg,3.60047160061375,0.680214868804496,2
itg,fur,3.60047160061375,0.680214868804496,2
fur,ve3,3.60138144848587,0.680134028833871,2
ve3,fur,3.60138144848589,0.68013402883387,2
ve3,ro1,3.60199847975552,0.680079205614253,2
ro1,ve3,3.6019984797556,0.680079205614246,2
sc4,pm5,3.60277780048407,0.680009962978496,2
pm5,sc4,3.60277780048421,0.680009962978483,2
ve1,ca5,3.60303645260601,0.679986981741104,2
ca5,ve1,3.60303645260603,0.679986981741102,2
eg2,pm4,3.60593457200293,0.679729483873502,2
fro,ro4,3.60689935805127,0.679643762646694,2
ro4,fro,3.6068993580513,0.679643762646691,2
ito,ca6,3.60715458769916,0.679621085496073,2
ca6,ito,3.60715458769918,0.679621085496071,2
ita,ca3,3.61017801349712,0.679352454156503,2
ca3,ita,3.61017801349719,0.679352454156497,2
sc1,pm5,3.61239729951058,0.679155270625461,2
pm5,sc1,3.61239729951075,0.679155270625446,2
ca1,pm5,3.61389125386986,0.679022532801678,2
sc3,ro1,3.61776243494922,0.678678578417295,2
ro1,sc3,3.61776243494929,0.678678578417289,2
li1,pm1,3.61900197283276,0.678568445493799,2
pm1,li1,3.6190019728328,0.678568445493795,2
ita,ro3,3.62180281056153,0.678319591101041,2
ro3,ita,3.62180281056166,0.67831959110103,2
ita,ca5,3.62248802126265,0.678258710139896,2
ca5,ita,3.62248802126267,0.678258710139895,2
eg4,pm1,3.62254425171072,0.678253714065377,2
pm1,eg4,3.62254425171072,0.678253714065377,2
eg2,ll2,3.62870588404236,0.677706253119485,2
ll2,eg2,3.62870588404236,0.677706253119485,2
eg3,lm1,3.6362614317714,0.677034942810164,2
lm1,eg3,3.63626143177143,0.677034942810161,2
ca2,ita,3.63775446844742,0.676902286522526,2
ita,ca2,3.63775446844742,0.676902286522526,2
pr1,ca2,3.63956130110458,0.676741749466383,2
ca2,pr1,3.63956130110463,0.676741749466378,2
li3,pm4,3.64305758551553,0.676431104645708,2
li3,eg2,3.64663518852477,0.67611323466872,2
eg2,li3,3.64663518852479,0.676113234668718,2
eg4,lm1,3.64847750231958,0.675949545113996,2
lm1,eg4,3.64847750231966,0.675949545113989,2
eg4,ca1,3.6507666616816,0.675746153336919,2
ca1,eg4,3.65076666168172,0.675746153336908,2
ast,ve2,3.6531334208672,0.675535866816609,2
ve2,ast,3.6531334208672,0.675535866816609,2
fur,dlm,3.6549477786558,0.675374661152643,2
dlm,fur,3.65494777865585,0.675374661152639,2
li1,lm1,3.65783574101999,0.675118065737256,2
lm1,li1,3.65783574102008,0.675118065737248,2
eg2,li2,3.65828979268134,0.675077723253539,2
li2,eg2,3.65828979268134,0.675077723253539,2
ita,glg,3.66188206886627,0.674758549565098,2
glg,ita,3.66188206886629,0.674758549565096,2
glg,ve2,3.665879939071,0.674403338853709,2
ve2,glg,3.665879939071,0.674403338853709,2
lm2,pm3,3.66691556971178,0.674311323085861,2
pm3,lm2,3.66691556971178,0.674311323085861,2
ruo,ruq,3.66824703952592,0.674193022011625,2
ruq,ruo,3.66824703952592,0.674193022011625,2
ve3,ro4,3.66946663547411,0.674084660928804,2
ro4,ve3,3.66946663547416,0.6740846609288,2
pm2,sc1,3.67196230553581,0.673862920678968,2
sc1,pm2,3.67196230553581,0.673862920678968,2
qbb,por,3.67557197633235,0.673542201479531,2
por,qbb,3.67557197633249,0.673542201479518,2
pm4,sc4,3.67719738151078,0.673397784252318,2
li3,sc2,3.67916140280009,0.673223280988422,2
sc2,li3,3.67916140280013,0.673223280988418,2
pr1,ca6,3.67941702512352,0.673200568948585,2
ca6,pr1,3.67941702512357,0.67320056894858,2
dlm,sc1,3.6795728628849,0.673186722765681,2
sc1,dlm,3.67957286288494,0.673186722765677,2
li3,eg1,3.68149288861243,0.673016128506829,2
eg1,li3,3.68149288861246,0.673016128506827,2
eg2,lm2,3.68278101604206,0.672901678402847,2
lm2,eg2,3.6827810160421,0.672901678402844,2
pm2,sc2,3.68302112945818,0.672880344329206,2
sc2,pm2,3.68302112945824,0.672880344329201,2
itg,sro,3.68373158385364,0.672817220466175,2
sro,itg,3.68373158385367,0.672817220466172,2
itf,li1,3.68517176515728,0.672689260377629,2
li1,itf,3.68517176515732,0.672689260377625,2
pr1,ca3,3.68877262641192,0.672369323905864,2
ca3,pr1,3.68877262641195,0.672369323905862,2
fur,ll2,3.68979813591214,0.672278207401212,2
ll2,fur,3.68979813591217,0.672278207401209,2
ito,li3,3.68993428759747,0.672266110325888,2
li3,ito,3.68993428759753,0.672266110325883,2
por,pm5,3.695511847416,0.67177054421456,2
pm5,por,3.69551184741619,0.671770544214543,2
ita,ca6,3.69665213535635,0.671669229647118,2
ca6,ita,3.69665213535638,0.671669229647116,2
sc4,ll1,3.69926352940947,0.671437207322275,2
ll1,sc4,3.69926352940954,0.671437207322268,2
ca1,src,3.69952186991092,0.671414253772359,2
src,ca1,3.69952186991102,0.67141425377235,2
eg3,lm2,3.69964866594516,0.671402987946502,2
lm2,eg3,3.6996486659452,0.671402987946499,2
pm1,eg3,3.70106574725398,0.67127708029217,2
eg3,pm1,3.701065747254,0.671277080292169,2
pm3,sc1,3.70263709684088,0.671137465903504,2
sc1,pm3,3.70263709684088,0.671137465903504,2
ito,pm1,3.70669859842613,0.670776601544852,2
pm1,ito,3.70669859842613,0.670776601544852,2
ita,ast,3.70981625039827,0.670499598211033,2
ast,ita,3.70981625039829,0.670499598211031,2
itf,pm5,3.71133166109429,0.670364953992033,2
pm5,itf,3.71133166109429,0.670364953992033,2
li1,lm2,3.7132787890876,0.670191951697249,2
lm2,li1,3.71327878908764,0.670191951697245,2
li3,sc3,3.71494692119585,0.670043738182923,2
sc3,li3,3.71494692119587,0.670043738182921,2
fur,ita,3.71762930601582,0.669805408329444,2
ita,fur,3.71762930601582,0.669805408329444,2
ll1,ve2,3.71941700904656,0.669646570940339,2
ve2,ll1,3.71941700904656,0.669646570940339,2
li2,sc2,3.72284244750791,0.669342220781288,2
sc2,li2,3.72284244750791,0.669342220781288,2
ve1,pm1,3.72636692524817,0.669029070983701,2
pm1,ve1,3.7263669252482,0.669029070983698,2
li3,eg3,3.72901490295621,0.668793798201633,2
eg3,li3,3.72901490295623,0.668793798201631,2
itg,ca4,3.73185984828806,0.668541024848963,2
ca4,itg,3.73185984828809,0.66854102484896,2
ve1,src,3.74060681067441,0.667763857364119,2
src,ve1,3.74060681067444,0.667763857364116,2
ve3,pm1,3.74105243051488,0.667724264047569,2
pm1,ve3,3.7410524305149,0.667724264047567,2
eg1,pm4,3.74339760182492,0.667515895609698,2
ve2,pm2,3.74727062694058,0.667171777382715,2
pm2,ve2,3.7472706269406,0.667171777382714,2
li1,sc2,3.7517573756221,0.666773129825549,2
sc2,li1,3.75175737562212,0.666773129825547,2
ito,ll1,3.75181744160117,0.666767792964154,2
ll1,ito,3.75181744160117,0.666767792964154,2
pm3,sc3,3.76070250900263,0.665978354850662,2
sc3,pm3,3.76070250900266,0.66597835485066,2
glg,ca4,3.77062166306697,0.665097038151736,2
ca4,glg,3.77062166306699,0.665097038151735,2
ve2,ca1,3.77107376716919,0.665056868708621,2
ca1,ve2,3.77107376716929,0.665056868708612,2
eg3,ca1,3.77354125874013,0.664837632117293,2
ca1,eg3,3.77354125874019,0.664837632117287,2
fur,ve2,3.77664807610809,0.664561591437902,2
ve2,fur,3.77664807610809,0.664561591437902,2
pm4,eg4,3.77764484420786,0.664473028606275,2
li3,pm3,3.78421350379971,0.663889403294045,2
pm3,li3,3.78421350379973,0.663889403294043,2
pm2,sc3,3.7868577282058,0.663654463992802,2
sc3,pm2,3.78685772820583,0.6636544639928,2
ve3,ca1,3.78973275980505,0.663399017475698,2
ca1,ve3,3.78973275980512,0.663399017475692,2
sc2,pm5,3.79081293122149,0.663303044260559,2
pm5,sc2,3.79081293122155,0.663303044260554,2
ron,ita,3.79670289533189,0.662779721032298,2
ita,ron,3.79670289533198,0.66277972103229,2
eg2,pm5,3.79755689963689,0.662703842761826,2
pm5,eg2,3.79755689963689,0.662703842761826,2
li1,sc3,3.79840811093396,0.662628212650069,2
sc3,li1,3.79840811093396,0.662628212650069,2
pm4,ve3,3.79913896341924,0.662563276417044,2
eg4,pm2,3.80092352088702,0.662404718511163,2
pm2,eg4,3.80092352088702,0.662404718511163,2
eg1,pm2,3.81007939366637,0.66159121934366,2
pm2,eg1,3.81007939366637,0.66159121934366,2
fro,ro1,3.81051942515275,0.661552122552292,2
ro1,fro,3.81051942515282,0.661552122552285,2
sc3,li2,3.81468578346462,0.661181941674956,2
li2,sc3,3.81468578346465,0.661181941674954,2
glg,ca6,3.81910538812808,0.660789259862849,2
ca6,glg,3.81910538812811,0.660789259862846,2
pm1,pm5,3.82120015008465,0.660603140292508,2
pm5,pm1,3.82120015008465,0.660603140292508,2
itg,dlm,3.82269492251715,0.660470329782931,2
dlm,itg,3.82269492251718,0.660470329782929,2
ita,ca4,3.82789300139401,0.660008480547926,2
ca4,ita,3.82789300139404,0.660008480547924,2
sc3,pm5,3.82982949684957,0.659836422953971,2
pm5,sc3,3.82982949684966,0.659836422953963,2
sc2,ast,3.84780504662869,0.658239295609245,2
ast,sc2,3.84780504662883,0.658239295609232,2
itg,lm2,3.84952731242331,0.658086272317647,2
lm2,itg,3.84952731242331,0.658086272317647,2
li3,ve3,3.85532062310659,0.657571536745025,2
ve3,li3,3.85532062310659,0.657571536745025,2
por,src,3.86271498753266,0.656914547569902,2
src,por,3.86271498753283,0.656914547569887,2
sc2,pm4,3.86351894351728,0.656843116091991,2
eg3,pm2,3.86442348772061,0.656762747352264,2
pm2,eg3,3.86442348772061,0.656762747352264,2
itg,ll2,3.86603041256009,0.656619972102906,2
ll2,itg,3.86603041256012,0.656619972102903,2
ast,ca5,3.86691054033415,0.656541772762576,2
ca5,ast,3.86691054033415,0.656541772762576,2
ca1,spa,3.87281333862247,0.656017309217787,2
spa,ca1,3.8728133386225,0.656017309217784,2
dlm,sc2,3.87998015301003,0.655380537860382,2
sc2,dlm,3.87998015301016,0.65538053786037,2
eg3,pm4,3.88016279932402,0.655364309737956,2
ll2,sc2,3.88274151549117,0.655135190842821,2
sc2,ll2,3.88274151549117,0.655135190842821,2
lm2,lm1,3.88372225733039,0.655048051944218,2
lm1,lm2,3.88372225733043,0.655048051944214,2
eg1,pm3,3.88461082966834,0.654969102304505,2
pm3,eg1,3.88461082966834,0.654969102304505,2
eg4,lm2,3.88465973755475,0.654964756839486,2
lm2,eg4,3.88465973755478,0.654964756839483,2
dlm,sc3,3.88675979257097,0.65477816698087,2
sc3,dlm,3.88675979257105,0.654778166980862,2
li3,pm2,3.89013124937129,0.654478613091641,2
pm2,li3,3.89013124937131,0.654478613091639,2
src,ve3,3.89399987515577,0.654134885745172,2
ve3,src,3.8939998751558,0.654134885745169,2
ito,ll2,3.89643898610608,0.653918170771586,2
ll2,ito,3.89643898610611,0.653918170771584,2
ast,ca4,3.89843925310852,0.653740447076589,2
ca4,ast,3.89843925310852,0.653740447076589,2
pm3,eg3,3.90464654928986,0.653188928898294,2
eg3,pm3,3.90464654928988,0.653188928898292,2
ito,ro2,3.90602814591282,0.653066174057801,2
ro2,ito,3.9060281459129,0.653066174057794,2
li2,pm4,3.90873850515588,0.652825358677225,2
src,ve2,3.91127685920294,0.652599825955891,2
ve2,src,3.91127685920297,0.652599825955888,2
pm4,eg2,3.91897978896827,0.651915420754721,2
glg,ca5,3.92218235066289,0.651630873193255,2
ca5,glg,3.92218235066292,0.651630873193253,2
li2,pm3,3.92247130419918,0.651605199675625,2
pm3,li2,3.92247130419923,0.651605199675621,2
eg4,li2,3.92578238745115,0.651311009975317,2
li2,eg4,3.92578238745115,0.651311009975317,2
ito,sro,3.92615534282141,0.651277872895922,2
sro,ito,3.92615534282148,0.651277872895916,2
ita,ll1,3.92634377308185,0.651261130869936,2
ll1,ita,3.92634377308192,0.651261130869929,2
ve3,lm2,3.92678690255454,0.651221758822528,2
lm2,ve3,3.92678690255459,0.651221758822523,2
ll2,ve3,3.92836619104992,0.651081439061954,2
ve3,ll2,3.92836619104995,0.651081439061952,2
ast,ca6,3.92898172971876,0.651026748459896,2
ca6,ast,3.92898172971876,0.651026748459896,2
sc2,spa,3.92900393585543,0.651024775444966,2
spa,sc2,3.92900393585551,0.651024775444959,2
ll2,sc4,3.93778254166295,0.650244796442596,2
sc4,ll2,3.93778254166295,0.650244796442596,2
eg4,pm4,3.94023687221818,0.650026729207328,2
ito,pm5,3.94352902780895,0.649734221229451,2
pm5,ito,3.94352902780908,0.64973422122944,2
eg1,por,3.94615356286439,0.649501031326737,2
por,eg1,3.94615356286439,0.649501031326737,2
sc1,pm4,3.95490342306739,0.648723606370924,2
ve2,pm4,3.96233176839611,0.64806359799308,2
itg,li3,3.96397747945064,0.647917376589061,2
li3,itg,3.96397747945066,0.647917376589059,2
ve2,lm2,3.96512029601749,0.647815837353191,2
lm2,ve2,3.96512029601753,0.647815837353187,2
pm5,lm1,3.97181062258146,0.647221401932201,2
lm1,pm5,3.9718106225815,0.647221401932198,2
pm4,ito,3.97863892183788,0.646614707639431,2
ast,ca1,3.98551946298576,0.64600337165534,2
ca1,ast,3.98551946298584,0.646003371655333,2
li3,pm5,3.98786571038164,0.645794907607258,2
pm5,li3,3.98786571038169,0.645794907607253,2
dlm,ito,3.98899943193922,0.645694176462833,2
ito,dlm,3.98899943193922,0.645694176462833,2
sc4,itf,3.99714950460332,0.644970042621404,2
itf,sc4,3.99714950460337,0.6449700426214,2
ca1,glg,4.00594101055747,0.644188917441188,2
glg,ca1,4.00594101055747,0.644188917441188,2
itg,pm1,4.00771538472152,0.644031264321701,2
pm1,itg,4.00771538472157,0.644031264321696,2
ca1,por,4.01781780404416,0.643133664507156,2
por,ca1,4.01781780404421,0.643133664507151,2
ll2,ro1,4.02026205009631,0.642916493279844,2
ro1,ll2,4.02026205009637,0.642916493279839,2
eg4,itf,4.02084628457898,0.642864584054287,2
itf,eg4,4.02084628457898,0.642864584054287,2
li3,ve2,4.02489302030734,0.642505031641812,2
ve2,li3,4.02489302030737,0.642505031641809,2
ron,nea,4.02863825289831,0.642172267778848,2
nea,ron,4.02863825289858,0.642172267778824,2
li2,eg3,4.02954107983167,0.642092051618533,2
eg3,li2,4.02954107983169,0.642092051618532,2
sc3,pm4,4.03238706362812,0.641839185998298,2
lat,por,4.03747590345235,0.641387042651581,2
por,lat,4.03747590345245,0.641387042651572,2
sc2,ca2,4.03888202110983,0.641262109117516,2
ca2,sc2,4.03888202110988,0.641262109117512,2
lm2,ita,4.0422743070001,0.640960704563939,2
ita,lm2,4.04227430700013,0.640960704563937,2
ve2,pm3,4.05331038180194,0.639980149473216,2
pm3,ve2,4.05331038180198,0.639980149473212,2
ito,ro4,4.05503871025494,0.639826587514507,2
ro4,ito,4.05503871025509,0.639826587514493,2
por,sc1,4.05735760488912,0.639620553758917,2
sc1,por,4.05735760488922,0.639620553758908,2
por,sc2,4.05772508152967,0.639587903464579,2
sc2,por,4.05772508152972,0.639587903464574,2
lm1,nea,4.05811014809595,0.639553690305588,2
nea,lm1,4.05811014809595,0.639553690305588,2
pm5,eg3,4.06040969980335,0.63934937516877,2
eg3,pm5,4.06040969980337,0.639349375168768,2
ita,li3,4.06138118569979,0.639263058660552,2
li3,ita,4.06138118569979,0.639263058660552,2
pm5,eg4,4.06204290792877,0.639204264649826,2
eg4,pm5,4.06204290792879,0.639204264649825,2
nea,ca1,4.06427833061689,0.639005647375468,2
ca1,nea,4.06427833061696,0.639005647375462,2
itg,src,4.06748299036317,0.638720913402142,2
src,itg,4.0674829903632,0.638720913402139,2
por,pr1,4.06862033670363,0.63861986019581,2
pr1,por,4.06862033670373,0.638619860195801,2
eg4,pm3,4.06957414544935,0.638535114302185,2
pm3,eg4,4.06957414544935,0.638535114302185,2
ita,src,4.07851191030528,0.637740994020605,2
src,ita,4.07851191030531,0.637740994020602,2
li2,pm2,4.09947861962903,0.635878102192462,2
pm2,li2,4.09947861962906,0.63587810219246,2
sc4,ast,4.10617327115965,0.635283282498247,2
ast,sc4,4.10617327115984,0.63528328249823,2
fur,ll1,4.1087838445301,0.635051333091047,2
ll1,fur,4.10878384453013,0.635051333091044,2
eg1,pm5,4.11116963687155,0.634839355475108,2
pm5,eg1,4.11116963687155,0.634839355475108,2
ita,ll2,4.11755507394449,0.634272009481103,2
ll2,ita,4.11755507394455,0.634272009481098,2
sc2,ca4,4.11766487341635,0.634262253799574,2
ca4,sc2,4.11766487341643,0.634262253799567,2
por,sc4,4.12267774657793,0.633816860089764,2
sc4,por,4.12267774657798,0.633816860089759,2
sc3,ca2,4.12474832027131,0.633632889646267,2
ca2,sc3,4.12474832027146,0.633632889646254,2
pm4,nea,4.12587478557273,0.6335328032201,2
eg2,por,4.1277800838875,0.633363517491664,2
por,eg2,4.1277800838875,0.633363517491664,2
itg,pm3,4.12901696750011,0.633253620400103,2
pm3,itg,4.12901696750014,0.6332536204001,2
eg1,li1,4.13474200075987,0.632744951275598,2
li1,eg1,4.13474200075987,0.632744951275598,2
pm2,ito,4.13793471837505,0.632461278360452,2
ito,pm2,4.13793471837509,0.632461278360449,2
itf,eg2,4.13849974959695,0.632411075344344,2
eg2,itf,4.13849974959698,0.632411075344341,2
ito,src,4.13911139553208,0.632356730611621,2
src,ito,4.13911139553213,0.632356730611617,2
itg,pm2,4.15271521622952,0.631148031334235,2
pm2,itg,4.15271521622955,0.631148031334233,2
itg,ca1,4.16260025607304,0.630269745683349,2
ca1,itg,4.16260025607312,0.630269745683342,2
itg,ro1,4.16394839925896,0.630149963180266,2
ro1,itg,4.16394839925909,0.630149963180254,2
pm2,ve3,4.16879345132536,0.629719480372398,2
ve3,pm2,4.16879345132536,0.629719480372398,2
sc3,ast,4.1704885306568,0.629568872597672,2
ast,sc3,4.17048853065699,0.629568872597655,2
ita,ro2,4.17730469151633,0.628963256801294,2
ro2,ita,4.17730469151651,0.628963256801278,2
sc4,ca2,4.18071140390234,0.628660570453773,2
ca2,sc4,4.18071140390245,0.628660570453763,2
ito,pm4,4.18781615361431,0.62802931354192,2
pm4,eg1,4.18976496761364,0.627856161445525,2
por,sc3,4.19603466979593,0.627299098494924,2
sc3,por,4.19603466979593,0.627299098494924,2
eg1,itf,4.19878004645713,0.627055171817239,2
itf,eg1,4.19878004645716,0.627055171817237,2
ve1,pm2,4.20105205199697,0.626853304157021,2
pm2,ve1,4.201052051997,0.626853304157018,2
li2,pm5,4.2030298121271,0.626677580197312,2
pm5,li2,4.20302981212715,0.626677580197307,2
sc2,ca5,4.20710743965742,0.626315283048667,2
ca5,sc2,4.20710743965759,0.626315283048652,2
sc3,ca4,4.20765022909315,0.626267056214947,2
ca4,sc3,4.20765022909324,0.626267056214939,2
eg4,ito,4.21107676499646,0.625962608548194,2
ito,eg4,4.21107676499646,0.625962608548194,2
itg,pm4,4.21324488645811,0.625769970986859,2
ll2,ve2,4.21581991564236,0.625541179680103,2
ve2,ll2,4.21581991564236,0.625541179680103,2
nea,qbb,4.21848545168966,0.625304346839839,2
qbb,nea,4.2184854516898,0.625304346839826,2
ito,pm3,4.22147658824654,0.625038584398884,2
pm3,ito,4.22147658824654,0.625038584398884,2
sc4,ca4,4.22159767957822,0.625027825435769,2
ca4,sc4,4.22159767957836,0.625027825435757,2
ca1,pr1,4.22187847536245,0.625002876734295,2
pr1,ca1,4.22187847536249,0.625002876734291,2
li1,pm3,4.22246476793184,0.624950784647761,2
pm3,li1,4.22246476793189,0.624950784647757,2
li1,pm2,4.22253002963324,0.624944986146511,2
pm2,li1,4.22253002963328,0.624944986146508,2
eg1,li2,4.22255555633793,0.624942718099159,2
li2,eg1,4.22255555633796,0.624942718099156,2
li1,pm4,4.22268313340883,0.624931382878206,2
li1,eg2,4.22472578459494,0.624749893349086,2
eg2,li1,4.22472578459499,0.624749893349082,2
pm4,ll2,4.22812625877155,0.624447761266383,2
eg4,por,4.23201763410279,0.624102012623005,2
por,eg4,4.23201763410299,0.624102012622987,2
ve1,pm4,4.23449148751096,0.623882210782528,2
sc1,itf,4.23559388996109,0.623784262340359,2
itf,sc1,4.23559388996117,0.623784262340352,2
qbb,ita,4.24265602874157,0.623156791409169,2
ita,qbb,4.24265602874164,0.623156791409162,2
qbb,ito,4.24323055705434,0.62310574457667,2
ito,qbb,4.24323055705437,0.623105744576667,2
ca3,spa,4.24474886159464,0.622970843239647,2
spa,ca3,4.24474886159464,0.622970843239647,2
sc3,spa,4.24627864059492,0.622834922397015,2
spa,sc3,4.24627864059509,0.622834922397,2
ll2,sc1,4.25191932342821,0.622333747806715,2
sc1,ll2,4.25191932342835,0.622333747806702,2
ve3,pm3,4.25733641495827,0.621852439300557,2
pm3,ve3,4.2573364149583,0.621852439300555,2
pm5,lm2,4.25805168611602,0.621788887468264,2
lm2,pm5,4.25805168611604,0.621788887468263,2
li2,ve2,4.26607078939618,0.621076390254755,2
ve2,li2,4.26607078939618,0.621076390254755,2
